# Simulation Minimum: 0.0 0.0 0.0
# Simulation Maximum: 141.0981 176.00237 130.5685
# Box Minimum: 70.54905 88.001185 0.0
# Box Maximum: 141.0981 176.00237 65.28425
# <6607>
# ID	Position (x y z)	Area	type
1852	109.06566 113.02308 41.24114	rh.insula	ex
1853	110.29192 111.90842 43.3129	rh.insula	ex
1854	109.42327 100.67002 44.47196	rh.insula	ex
1855	128.49797 88.46332 20.8017	rh.inferiortemporal	ex
1856	106.15996 100.64778 45.8939	rh.insula	ex
1857	108.27126 108.57209 41.66419	rh.insula	ex
1858	117.59091 101.3673 49.74014	rh.precentral	ex
1859	109.59769 99.30253 49.5777	rh.insula	ex
1860	126.04335 96.65844 16.64068	rh.inferiortemporal	ex
1861	110.41635 100.97003 50.22548	rh.insula	ex
1862	128.95504 114.70776 36.6261	rh.superiortemporal	ex
1863	127.23218 88.77793 21.40218	rh.inferiortemporal	ex
1864	126.60506 89.28124 20.80418	rh.inferiortemporal	ex
1865	123.7317 90.36267 22.36732	rh.inferiortemporal	ex
1866	128.22426 88.5182 17.86579	rh.inferiortemporal	ex
1867	122.90304 91.76198 21.98417	rh.middletemporal	ex
1868	122.20851 93.2846 21.26251	rh.middletemporal	ex
1869	108.4915 128.40061 54.87439	rh.insula	ex
1870	106.35853 130.34773 55.07127	rh.insula	ex
1871	114.66644 98.7787 41.32568	rh.superiortemporal	ex
1872	116.63137 107.35704 40.92477	rh.superiortemporal	ex
1873	110.97988 95.43043 44.28352	rh.insula	ex
1874	122.48602 89.37341 39.51735	rh.middletemporal	ex
1875	121.76851 90.3922 38.95107	rh.middletemporal	ex
1876	130.36652 90.06587 20.41702	rh.middletemporal	ex
1877	130.69046 91.36813 19.85606	rh.middletemporal	ex
1878	100.14094 88.33338 39.10797	rh.insula	ex
1879	138.88965 88.6127 35.93385	rh.middletemporal	ex
1880	135.90482 88.0475 28.02234	rh.middletemporal	ex
1881	137.03518 89.71424 36.71371	rh.middletemporal	ex
1882	131.62899 92.43402 37.56032	rh.middletemporal	ex
1883	122.69558 95.23265 34.57344	rh.superiortemporal	ex
1884	126.88504 90.25414 19.38378	rh.inferiortemporal	ex
1885	125.68922 90.15775 21.3915	rh.middletemporal	ex
1886	127.67344 90.01771 18.2787	rh.inferiortemporal	ex
1887	128.67547 88.61783 15.88323	rh.inferiortemporal	ex
1888	128.63335 89.8251 15.36464	rh.inferiortemporal	ex
1889	128.04714 90.85527 16.80229	rh.inferiortemporal	ex
1890	110.46045 97.95903 43.88598	rh.insula	ex
1891	108.21975 98.23103 45.51681	rh.insula	ex
1892	107.79059 129.56015 53.98254	rh.insula	ex
1893	110.82428 112.76815 43.97927	rh.insula	ex
1894	131.38876 88.02401 21.92906	rh.inferiortemporal	ex
1895	110.47347 105.71135 35.98871	rh.insula	ex
1896	139.52957 89.35979 34.60546	rh.middletemporal	ex
1897	138.87469 88.1978 31.46249	rh.middletemporal	ex
1898	135.04453 91.92305 36.44297	rh.middletemporal	ex
1899	129.83903 92.55668 38.27888	rh.middletemporal	ex
1900	126.59022 94.24319 37.10091	rh.middletemporal	ex
1901	128.61433 94.11603 37.67193	rh.middletemporal	ex
1902	136.44982 94.34243 26.60395	rh.middletemporal	ex
1903	128.05153 97.97768 33.10929	rh.middletemporal	ex
1904	124.93188 97.32827 20.50305	rh.middletemporal	ex
1905	125.52606 98.68718 20.48147	rh.middletemporal	ex
1906	135.76637 88.82222 37.45164	rh.superiortemporal	ex
1907	137.22715 88.27811 37.84745	rh.superiortemporal	ex
1908	134.67108 89.19497 37.81563	rh.superiortemporal	ex
1909	138.66379 89.13883 38.2691	rh.superiortemporal	ex
1910	136.3457 89.27931 37.28773	rh.superiortemporal	ex
1911	124.10155 90.73811 21.91476	rh.inferiortemporal	ex
1912	123.19035 91.85831 21.31931	rh.inferiortemporal	ex
1913	125.9692 91.13066 19.97223	rh.inferiortemporal	ex
1914	126.6302 88.34866 11.066	rh.inferiortemporal	ex
1915	107.46385 110.01158 41.12332	rh.insula	ex
1916	107.29225 106.80709 45.81491	rh.insula	ex
1917	108.97501 128.12029 55.68033	rh.parsopercularis	ex
1918	106.88993 131.04306 54.72804	rh.parstriangularis	ex
1919	111.91871 112.22135 36.87387	rh.superiortemporal	ex
1920	121.92568 92.52989 20.76575	rh.inferiortemporal	ex
1921	125.3497 88.12839 10.20673	rh.inferiortemporal	ex
1922	125.82772 91.13765 10.09415	rh.inferiortemporal	ex
1923	127.28244 99.2445 14.04375	rh.middletemporal	ex
1924	105.88096 130.92343 55.3364	rh.parstriangularis	ex
1925	130.06621 100.07581 20.58926	rh.middletemporal	ex
1926	126.72903 100.65305 12.72682	rh.middletemporal	ex
1927	131.81325 103.6736 23.16802	rh.middletemporal	ex
1928	130.65378 103.32083 22.21465	rh.middletemporal	ex
1929	127.31434 101.7737 15.9212	rh.middletemporal	ex
1930	127.28366 102.78438 14.66131	rh.middletemporal	ex
1931	127.3879 104.75937 15.06068	rh.middletemporal	ex
1932	126.98433 105.58511 13.86831	rh.middletemporal	ex
1933	126.70583 107.13326 13.90032	rh.middletemporal	ex
1934	127.33539 107.05007 17.13679	rh.middletemporal	ex
1935	123.99882 109.31792 11.26474	rh.middletemporal	ex
1936	123.22628 110.4437 10.99825	rh.middletemporal	ex
1937	125.20715 95.54186 9.48349	rh.inferiortemporal	ex
1938	126.33172 96.91233 11.5526	rh.inferiortemporal	ex
1939	125.66283 93.41685 9.87249	rh.inferiortemporal	ex
1940	133.88795 100.77025 23.8111	rh.middletemporal	ex
1941	131.8587 101.43584 21.9815	rh.middletemporal	ex
1942	126.75717 102.37373 13.15378	rh.middletemporal	ex
1943	117.48643 89.68729 6.85859	rh.inferiortemporal	ex
1944	116.83211 120.06372 13.35847	rh.middletemporal	ex
1945	118.56717 117.64971 21.24176	rh.superiortemporal	ex
1946	112.23861 121.36137 17.64205	rh.superiortemporal	ex
1947	122.65351 93.05159 19.62729	rh.inferiortemporal	ex
1948	133.64249 89.58182 21.19755	rh.middletemporal	ex
1949	132.52437 89.82193 20.74528	rh.middletemporal	ex
1950	125.21432 93.09148 17.45241	rh.inferiortemporal	ex
1951	122.3007 93.58349 18.24748	rh.inferiortemporal	ex
1952	126.81952 92.2778 16.35703	rh.inferiortemporal	ex
1953	123.66928 93.77037 16.89755	rh.inferiortemporal	ex
1954	123.71089 94.93197 17.15378	rh.inferiortemporal	ex
1955	105.69938 92.45766 1.00648	rh.inferiortemporal	ex
1956	106.91935 102.74145 2.35859	rh.inferiortemporal	ex
1957	125.63867 92.18576 9.4917	rh.inferiortemporal	ex
1958	124.93053 92.31054 8.05895	rh.inferiortemporal	ex
1959	126.78907 97.87373 11.99131	rh.inferiortemporal	ex
1960	101.11218 91.64445 3.99335	rh.inferiortemporal	ex
1961	112.70836 99.43296 7.06699	rh.inferiortemporal	ex
1962	110.99441 98.20227 4.1462	rh.inferiortemporal	ex
1963	107.24214 94.9031 1.22333	rh.inferiortemporal	ex
1964	104.11137 92.62627 0.7071	rh.inferiortemporal	ex
1965	101.90073 92.82913 1.52757	rh.inferiortemporal	ex
1966	99.94374 93.30218 3.48441	rh.inferiortemporal	ex
1967	102.25882 94.22074 0.6646	rh.inferiortemporal	ex
1968	99.10918 94.42117 3.64773	rh.inferiortemporal	ex
1969	102.06858 95.77681 0.82011	rh.inferiortemporal	ex
1970	101.46125 136.21728 32.48216	rh.lateralorbitofrontal	ex
1971	100.98209 137.75946 33.1602	rh.lateralorbitofrontal	ex
1972	98.31712 95.10124 5.32632	rh.inferiortemporal	ex
1973	106.51139 101.26048 2.04553	rh.inferiortemporal	ex
1974	136.08364 92.30039 27.09255	rh.middletemporal	ex
1975	121.48006 93.69393 18.27824	rh.inferiortemporal	ex
1976	122.02701 94.00075 17.15163	rh.inferiortemporal	ex
1977	121.17626 94.00419 19.67888	rh.inferiortemporal	ex
1978	124.13156 94.14146 15.17965	rh.inferiortemporal	ex
1979	125.45338 93.88448 13.51486	rh.inferiortemporal	ex
1980	125.50711 94.07863 11.4879	rh.inferiortemporal	ex
1981	123.30993 94.2614 15.40298	rh.inferiortemporal	ex
1982	123.48984 90.59677 7.70886	rh.inferiortemporal	ex
1983	122.49778 89.79069 7.41241	rh.inferiortemporal	ex
1984	123.67722 91.89646 7.5917	rh.inferiortemporal	ex
1985	124.96144 101.69438 10.61495	rh.inferiortemporal	ex
1986	124.21885 89.39536 8.44958	rh.inferiortemporal	ex
1987	123.2268 88.5893 8.15425	rh.inferiortemporal	ex
1988	105.82633 88.80432 12.81319	rh.inferiortemporal	ex
1989	125.57842 96.85827 9.69112	rh.inferiortemporal	ex
1990	124.92123 98.82775 8.50921	rh.inferiortemporal	ex
1991	123.73967 99.34276 7.08071	rh.inferiortemporal	ex
1992	124.9547 93.54163 8.43975	rh.inferiortemporal	ex
1993	125.76775 107.6199 12.60358	rh.middletemporal	ex
1994	125.38761 106.39608 11.64859	rh.middletemporal	ex
1995	126.86395 107.78547 20.18652	rh.middletemporal	ex
1996	122.10077 108.73879 8.64571	rh.middletemporal	ex
1997	127.49911 109.32152 19.65755	rh.middletemporal	ex
1998	126.77324 109.10524 16.16257	rh.middletemporal	ex
1999	122.45563 110.12507 9.72251	rh.middletemporal	ex
2000	122.69986 93.01777 6.80418	rh.inferiortemporal	ex
2001	111.28394 90.77099 2.64489	rh.inferiortemporal	ex
2002	106.21774 104.31222 1.91376	rh.inferiortemporal	ex
2003	113.38602 91.38867 3.43385	rh.inferiortemporal	ex
2004	116.67981 88.98438 7.53989	rh.inferiortemporal	ex
2005	116.87315 90.92458 6.1356	rh.inferiortemporal	ex
2006	121.14515 92.61011 6.70381	rh.inferiortemporal	ex
2007	124.92709 104.41623 19.38263	rh.middletemporal	ex
2008	124.58054 105.12956 20.51741	rh.middletemporal	ex
2009	118.12818 91.79841 6.37766	rh.inferiortemporal	ex
2010	121.94879 112.83744 11.67221	rh.middletemporal	ex
2011	104.46741 89.69396 11.81398	rh.inferiortemporal	ex
2012	123.38207 94.34288 6.47261	rh.inferiortemporal	ex
2013	122.44704 107.28265 8.66229	rh.middletemporal	ex
2014	123.92264 116.81807 22.58468	rh.middletemporal	ex
2015	115.2571 91.14088 4.83546	rh.inferiortemporal	ex
2016	114.5576 92.3584 3.64321	rh.inferiortemporal	ex
2017	116.23243 91.61134 5.28091	rh.inferiortemporal	ex
2018	125.01919 103.09802 11.0583	rh.middletemporal	ex
2019	101.09685 92.58644 2.68885	rh.inferiortemporal	ex
2020	104.78187 94.98 0.56096	rh.inferiortemporal	ex
2021	107.81293 124.50156 10.75177	rh.middletemporal	ex
2022	114.97988 93.94896 3.25747	rh.inferiortemporal	ex
2023	121.44212 111.35005 9.62697	rh.middletemporal	ex
2024	112.48072 91.91482 2.66778	rh.inferiortemporal	ex
2025	100.89726 100.99068 0.81485	rh.inferiortemporal	ex
2026	123.98099 94.42955 15.35273	rh.inferiortemporal	ex
2027	124.38359 94.45278 7.64092	rh.inferiortemporal	ex
2028	124.57728 95.40574 7.87352	rh.inferiortemporal	ex
2029	117.05636 93.10145 4.8529	rh.inferiortemporal	ex
2030	120.62804 94.47075 5.81086	rh.inferiortemporal	ex
2031	102.77548 110.4779 29.29707	rh.insula	ex
2032	123.22847 94.53942 20.84066	rh.middletemporal	ex
2033	117.5546 113.08577 25.27829	rh.middletemporal	ex
2034	121.4486 117.23189 23.58552	rh.middletemporal	ex
2035	123.36036 115.14178 15.77716	rh.middletemporal	ex
2036	116.5033 94.22112 4.0217	rh.inferiortemporal	ex
2037	124.83001 97.44738 7.94831	rh.inferiortemporal	ex
2038	126.12594 99.20008 10.69184	rh.inferiortemporal	ex
2039	121.1598 102.43393 8.81038	rh.inferiortemporal	ex
2040	119.90188 102.3009 8.03538	rh.inferiortemporal	ex
2041	124.03337 96.4719 6.57067	rh.inferiortemporal	ex
2042	116.99525 96.04606 3.75712	rh.inferiortemporal	ex
2043	123.14115 100.77043 7.63999	rh.inferiortemporal	ex
2044	122.9044 101.75461 8.91525	rh.inferiortemporal	ex
2045	121.70514 100.71068 6.20638	rh.inferiortemporal	ex
2046	122.30365 99.28289 5.64598	rh.inferiortemporal	ex
2047	121.21581 104.41997 8.44331	rh.middletemporal	ex
2048	119.86092 104.05453 7.86682	rh.middletemporal	ex
2049	122.99025 111.89759 12.04376	rh.middletemporal	ex
2050	121.17131 112.60864 10.53116	rh.middletemporal	ex
2051	103.39843 91.7835 1.49687	rh.inferiortemporal	ex
2052	101.28339 117.87102 23.10579	rh.superiortemporal	ex
2053	110.93908 94.21233 1.64911	rh.inferiortemporal	ex
2054	107.18324 92.84557 14.73881	rh.inferiortemporal	ex
2055	123.14738 95.66258 6.02056	rh.inferiortemporal	ex
2056	119.33453 94.53617 5.35791	rh.inferiortemporal	ex
2057	112.61695 98.71409 4.43253	rh.inferiortemporal	ex
2058	113.30483 99.58862 5.3152	rh.inferiortemporal	ex
2059	121.94806 96.19813 5.46032	rh.inferiortemporal	ex
2060	118.49008 98.5578 4.21882	rh.inferiortemporal	ex
2061	115.63852 97.83062 3.48591	rh.inferiortemporal	ex
2062	108.79289 105.88847 3.80733	rh.inferiortemporal	ex
2063	121.01717 109.12923 7.75146	rh.middletemporal	ex
2064	119.30655 108.63768 6.43806	rh.middletemporal	ex
2065	118.90735 110.37662 6.97843	rh.middletemporal	ex
2066	117.76102 110.9924 6.54443	rh.middletemporal	ex
2067	112.8876 118.87388 13.25258	rh.middletemporal	ex
2068	113.24429 117.74747 11.35271	rh.middletemporal	ex
2069	101.939 103.25104 0.28031	rh.inferiortemporal	ex
2070	112.09112 104.58119 8.94684	rh.middletemporal	ex
2071	108.66289 102.5907 3.08615	rh.inferiortemporal	ex
2072	122.31638 94.97923 19.34723	rh.inferiortemporal	ex
2073	122.66057 95.98743 20.02695	rh.inferiortemporal	ex
2074	125.25068 94.94324 15.03	rh.inferiortemporal	ex
2075	124.97953 95.44567 16.83104	rh.inferiortemporal	ex
2076	114.72686 100.1126 5.04104	rh.inferiortemporal	ex
2077	115.38472 100.88539 5.96673	rh.inferiortemporal	ex
2078	116.73505 101.00891 5.39533	rh.inferiortemporal	ex
2079	114.91036 101.12611 7.57013	rh.inferiortemporal	ex
2080	113.65497 100.1976 8.39734	rh.inferiortemporal	ex
2081	117.08452 99.73211 4.31616	rh.inferiortemporal	ex
2082	126.01324 100.55175 11.17115	rh.inferiortemporal	ex
2083	105.06489 99.27607 1.21004	rh.inferiortemporal	ex
2084	120.33553 108.06829 6.96209	rh.middletemporal	ex
2085	115.87628 114.59918 11.2391	rh.middletemporal	ex
2086	126.09914 103.67604 12.04034	rh.middletemporal	ex
2087	120.65941 110.77396 8.483	rh.middletemporal	ex
2088	118.92288 112.8067 9.51182	rh.middletemporal	ex
2089	110.48328 98.96186 4.12924	rh.inferiortemporal	ex
2090	119.6721 99.34181 4.77383	rh.inferiortemporal	ex
2091	113.23085 119.19831 14.1439	rh.middletemporal	ex
2092	103.67376 94.08595 0.31575	rh.inferiortemporal	ex
2093	126.13925 95.65003 14.07679	rh.inferiortemporal	ex
2094	125.14552 94.90108 10.8152	rh.inferiortemporal	ex
2095	125.13343 94.99278 12.05941	rh.inferiortemporal	ex
2096	124.92999 94.51571 11.61946	rh.inferiortemporal	ex
2097	125.94942 95.6876 12.58918	rh.inferiortemporal	ex
2098	134.12956 104.31197 29.41531	rh.middletemporal	ex
2099	130.90363 105.41537 23.85382	rh.middletemporal	ex
2100	130.74461 107.98542 26.65428	rh.middletemporal	ex
2101	127.33259 108.71615 23.63989	rh.middletemporal	ex
2102	127.26948 112.73418 23.34897	rh.middletemporal	ex
2103	127.47379 111.24439 22.37883	rh.middletemporal	ex
2104	127.46894 111.1281 20.77976	rh.middletemporal	ex
2105	126.5202 114.23696 23.10456	rh.middletemporal	ex
2106	126.13926 114.63093 21.51001	rh.middletemporal	ex
2107	126.88369 113.01199 20.15647	rh.middletemporal	ex
2108	126.09234 113.44753 18.68888	rh.middletemporal	ex
2109	124.93281 116.08002 20.93527	rh.middletemporal	ex
2110	121.71392 106.04317 7.86093	rh.middletemporal	ex
2111	120.686 106.43825 7.05386	rh.middletemporal	ex
2112	117.46033 101.64073 6.30874	rh.inferiortemporal	ex
2113	115.95788 101.90322 8.80554	rh.inferiortemporal	ex
2114	118.99287 101.14796 5.7846	rh.inferiortemporal	ex
2115	118.02124 107.61362 5.60618	rh.middletemporal	ex
2116	116.9039 108.68498 5.02722	rh.middletemporal	ex
2117	104.96358 96.38588 0.70234	rh.inferiortemporal	ex
2118	110.38602 120.4508 8.30224	rh.middletemporal	ex
2119	126.96332 96.81798 14.83645	rh.inferiortemporal	ex
2120	124.44842 97.79219 19.50432	rh.middletemporal	ex
2121	127.23084 97.81694 13.78756	rh.inferiortemporal	ex
2122	125.04919 89.33075 9.41673	rh.inferiortemporal	ex
2123	126.22206 104.91233 12.35549	rh.middletemporal	ex
2124	124.39107 107.29366 10.72904	rh.middletemporal	ex
2125	123.75024 106.38387 9.79174	rh.middletemporal	ex
2126	125.84413 110.38787 14.82837	rh.middletemporal	ex
2127	111.36477 100.07107 4.75337	rh.inferiortemporal	ex
2128	117.15857 102.29425 8.11444	rh.inferiortemporal	ex
2129	118.38252 102.54058 8.91904	rh.inferiortemporal	ex
2130	115.28207 102.00411 10.41913	rh.inferiortemporal	ex
2131	112.63481 103.11528 7.61564	rh.inferiortemporal	ex
2132	110.65696 105.87733 6.33873	rh.inferiortemporal	ex
2133	109.53286 106.87171 5.36581	rh.inferiortemporal	ex
2134	120.80914 118.27326 15.84648	rh.middletemporal	ex
2135	119.64073 119.7675 16.44337	rh.middletemporal	ex
2136	111.74525 126.83386 15.70273	rh.superiortemporal	ex
2137	113.92092 102.1731 9.97075	rh.inferiortemporal	ex
2138	115.11236 102.60777 11.83982	rh.middletemporal	ex
2139	112.17593 103.29734 6.32444	rh.inferiortemporal	ex
2140	120.21046 101.56177 6.70664	rh.inferiortemporal	ex
2141	119.81873 105.42356 6.88562	rh.middletemporal	ex
2142	123.65583 101.84174 9.9824	rh.inferiortemporal	ex
2143	123.71358 103.24536 10.42462	rh.middletemporal	ex
2144	121.51694 103.67298 9.21539	rh.middletemporal	ex
2145	118.54837 103.22564 8.72573	rh.middletemporal	ex
2146	113.51106 101.94751 8.43406	rh.inferiortemporal	ex
2147	112.19351 100.61779 5.85732	rh.inferiortemporal	ex
2148	109.25173 99.72648 3.26012	rh.inferiortemporal	ex
2149	107.88666 99.7665 2.63432	rh.inferiortemporal	ex
2150	97.52577 97.47082 4.98511	rh.inferiortemporal	ex
2151	110.90998 101.11584 4.07319	rh.inferiortemporal	ex
2152	111.33646 102.35902 4.46864	rh.inferiortemporal	ex
2153	109.62001 101.06964 3.39888	rh.inferiortemporal	ex
2154	111.29849 104.61629 5.4884	rh.inferiortemporal	ex
2155	99.7534 99.56592 1.14519	rh.inferiortemporal	ex
2156	110.77333 103.72851 4.29742	rh.inferiortemporal	ex
2157	98.80804 101.64937 1.31992	rh.inferiortemporal	ex
2158	113.15089 103.72821 12.14105	rh.inferiortemporal	ex
2159	112.77103 104.48376 11.76589	rh.inferiortemporal	ex
2160	121.40992 114.22925 12.36397	rh.middletemporal	ex
2161	109.39078 104.00645 3.58925	rh.inferiortemporal	ex
2162	115.83688 111.32479 5.4281	rh.middletemporal	ex
2163	119.1054 116.99099 12.27155	rh.middletemporal	ex
2164	118.91175 118.85932 13.45177	rh.middletemporal	ex
2165	110.6253 109.36009 6.09678	rh.middletemporal	ex
2166	100.60638 102.04921 0.55617	rh.inferiortemporal	ex
2167	127.07866 107.66636 15.83514	rh.middletemporal	ex
2168	127.1673 110.02626 17.86257	rh.middletemporal	ex
2169	124.99503 110.30049 13.52495	rh.middletemporal	ex
2170	125.02747 109.2231 12.52211	rh.middletemporal	ex
2171	117.15458 111.97592 7.71402	rh.middletemporal	ex
2172	113.5987 115.35779 8.53618	rh.middletemporal	ex
2173	118.25879 120.13829 14.03043	rh.middletemporal	ex
2174	110.98966 106.02441 8.50594	rh.inferiortemporal	ex
2175	110.87525 106.3888 8.73981	rh.middletemporal	ex
2176	109.66323 124.11105 11.25382	rh.middletemporal	ex
2177	119.73292 113.38731 10.66613	rh.middletemporal	ex
2178	106.4214 109.42435 10.80516	rh.middletemporal	ex
2179	106.21539 110.26534 8.68845	rh.inferiortemporal	ex
2180	106.59955 110.55876 4.76576	rh.inferiortemporal	ex
2181	112.6911 117.96479 9.77891	rh.middletemporal	ex
2182	105.19955 111.45144 8.62686	rh.middletemporal	ex
2183	106.09472 110.78608 3.44015	rh.inferiortemporal	ex
2184	105.83572 111.91963 6.0077	rh.inferiortemporal	ex
2185	113.04414 111.83206 5.56064	rh.middletemporal	ex
2186	108.68621 117.55397 6.86958	rh.middletemporal	ex
2187	105.20088 112.35418 3.7135	rh.inferiortemporal	ex
2188	114.20324 103.5536 12.06189	rh.middletemporal	ex
2189	111.95114 105.41232 9.75954	rh.middletemporal	ex
2190	105.09222 112.29036 7.55636	rh.inferiortemporal	ex
2191	103.56153 113.44661 9.17232	rh.inferiortemporal	ex
2192	104.89933 113.21518 5.18929	rh.inferiortemporal	ex
2193	103.87152 115.03722 5.61463	rh.inferiortemporal	ex
2194	103.25068 114.50363 9.35393	rh.inferiortemporal	ex
2195	103.06615 114.20877 10.08031	rh.middletemporal	ex
2196	103.50615 115.59194 7.49121	rh.inferiortemporal	ex
2197	102.841 116.94098 8.0379	rh.inferiortemporal	ex
2198	102.28548 117.99693 6.81723	rh.inferiortemporal	ex
2199	101.9064 117.66938 9.48412	rh.inferiortemporal	ex
2200	101.35086 118.72425 8.26345	rh.inferiortemporal	ex
2201	102.01445 117.80369 5.06304	rh.inferiortemporal	ex
2202	102.93536 116.1941 4.40712	rh.inferiortemporal	ex
2203	106.22685 110.42762 9.40872	rh.inferiortemporal	ex
2204	107.41999 109.90753 8.57766	rh.middletemporal	ex
2205	105.70254 111.61252 8.47045	rh.middletemporal	ex
2206	101.85112 118.08492 9.59321	rh.middletemporal	ex
2207	100.26559 119.71505 7.92057	rh.inferiortemporal	ex
2208	110.95651 119.08013 8.15136	rh.middletemporal	ex
2209	108.21356 122.6452 9.06185	rh.middletemporal	ex
2210	105.38436 123.72805 9.30965	rh.middletemporal	ex
2211	100.03391 119.95336 6.32352	rh.inferiortemporal	ex
2212	98.8895 120.20104 8.84148	rh.temporalpole	ex
2213	100.17972 119.21731 5.06547	rh.inferiortemporal	ex
2214	98.66207 120.44528 6.36805	rh.inferiortemporal	ex
2215	99.00457 119.05214 4.45916	rh.inferiortemporal	ex
2216	106.59901 120.83248 7.6113	rh.middletemporal	ex
2217	98.05858 128.07768 11.37691	rh.temporalpole	ex
2218	97.15268 126.57191 9.94788	rh.temporalpole	ex
2219	92.62725 123.26334 11.46572	rh.temporalpole	ex
2220	94.36551 125.38169 11.17099	rh.temporalpole	ex
2221	90.88896 119.91451 12.48492	rh.temporalpole	ex
2222	97.86808 120.62622 7.52291	rh.temporalpole	ex
2223	100.72643 119.86086 9.49187	rh.inferiortemporal	ex
2224	101.41608 120.84923 8.94566	rh.temporalpole	ex
2225	99.01775 120.39941 9.44317	rh.temporalpole	ex
2226	111.76418 90.18819 57.71417	rh.transversetemporal	ex
2227	110.67619 88.94621 52.02398	rh.transversetemporal	ex
2228	70.66569 89.34359 47.02447	rh.insula	ex
2229	71.70643 88.66612 38.10833	rh.insula	ex
2230	99.5242 89.69429 38.64345	rh.insula	ex
2231	101.32193 88.23574 37.35337	rh.insula	ex
2232	72.66013 88.80925 36.14226	rh.insula	ex
2233	97.65322 92.90757 29.74368	rh.insula	ex
2234	111.42883 88.76387 64.98933	rh.insula	ex
2235	121.3517 91.23211 64.77584	rh.postcentral	ex
2236	112.63855 90.98052 57.23862	rh.insula	ex
2237	112.71011 90.9977 55.84617	rh.transversetemporal	ex
2238	113.63129 91.72701 57.92804	rh.transversetemporal	ex
2239	108.74127 88.89634 54.24979	rh.insula	ex
2240	109.88782 90.41635 53.11782	rh.insula	ex
2241	108.71915 88.89516 56.30898	rh.transversetemporal	ex
2242	70.56498 90.43904 48.6026	rh.insula	ex
2243	97.84454 90.52096 38.92145	rh.insula	ex
2244	100.38165 91.34154 37.27777	rh.insula	ex
2245	97.59679 92.64028 37.79641	rh.insula	ex
2246	96.47548 89.37637 39.79151	rh.parahippocampal	ex
2247	71.26675 90.27479 38.89904	rh.insula	ex
2248	73.57366 90.12508 35.35536	rh.insula	ex
2249	98.77519 93.6562 28.95785	rh.insula	ex
2250	112.41591 90.14026 64.82706	rh.insula	ex
2251	110.86681 88.73209 62.9719	rh.insula	ex
2252	71.67287 91.9361 37.75134	rh.insula	ex
2253	101.83977 91.22458 36.43356	rh.insula	ex
2254	73.73644 91.63438 35.98385	rh.insula	ex
2255	112.57271 90.71014 63.14977	rh.insula	ex
2256	111.6782 89.70412 62.04697	rh.insula	ex
2257	112.81623 92.08692 62.06217	rh.insula	ex
2258	111.86665 90.29974 60.5041	rh.insula	ex
2259	108.38192 88.36919 59.84826	rh.insula	ex
2260	108.7404 88.94893 59.15605	rh.insula	ex
2261	107.80443 88.38409 57.62873	rh.insula	ex
2262	139.94844 89.21931 48.94891	rh.superiortemporal	ex
2263	129.65958 92.28719 50.73167	rh.superiortemporal	ex
2264	140.02673 91.38093 40.46345	rh.superiortemporal	ex
2265	139.30153 93.76958 44.9745	rh.superiortemporal	ex
2266	110.30477 95.11984 45.69753	rh.insula	ex
2267	133.31927 90.92777 37.77225	rh.middletemporal	ex
2268	138.96327 90.74263 37.82818	rh.superiortemporal	ex
2269	137.71392 92.04007 36.51933	rh.superiortemporal	ex
2270	136.53298 91.43747 36.40054	rh.superiortemporal	ex
2271	90.03829 91.27447 40.10823	rh.insula	ex
2272	90.63948 92.40345 40.58794	rh.insula	ex
2273	90.83483 89.94584 39.96247	rh.parahippocampal	ex
2274	87.86744 92.50501 39.70199	rh.insula	ex
2275	99.01348 92.62124 37.17893	rh.insula	ex
2276	102.00401 92.51554 35.5311	rh.superiortemporal	ex
2277	72.86365 92.33448 36.74922	rh.insula	ex
2278	75.12938 92.63098 35.48755	rh.insula	ex
2279	94.91049 95.09617 28.72425	rh.insula	ex
2280	112.45924 92.98386 63.17279	rh.insula	ex
2281	120.27544 95.64124 60.55713	rh.postcentral	ex
2282	112.69013 91.89241 60.58836	rh.insula	ex
2283	111.34771 94.15028 62.93374	rh.insula	ex
2284	112.92069 92.50563 59.21835	rh.insula	ex
2285	112.4047 91.39498 58.20421	rh.insula	ex
2286	112.35621 91.53362 56.53902	rh.insula	ex
2287	112.85049 93.58352 58.78338	rh.insula	ex
2288	109.96365 89.94309 56.90655	rh.insula	ex
2289	111.10222 90.83056 55.67932	rh.insula	ex
2290	111.00428 91.30372 53.94985	rh.insula	ex
2291	112.18026 92.47782 53.03098	rh.insula	ex
2292	113.06096 93.45645 53.80242	rh.insula	ex
2293	70.58693 93.08958 47.50272	rh.insula	ex
2294	70.64741 93.38901 45.70771	rh.insula	ex
2295	70.62301 94.78741 48.08463	rh.insula	ex
2296	70.7722 95.30069 45.31701	rh.insula	ex
2297	94.83372 92.66644 38.44739	rh.insula	ex
2298	93.44908 93.47103 37.31205	rh.insula	ex
2299	96.03426 93.55513 37.18509	rh.insula	ex
2300	95.02825 90.60689 39.92878	rh.parahippocampal	ex
2301	92.39375 93.15758 38.97166	rh.insula	ex
2302	93.81656 94.84644 35.0941	rh.insula	ex
2303	92.16234 91.87873 40.82197	rh.insula	ex
2304	91.41578 95.22286 37.20305	rh.insula	ex
2305	92.26146 90.36374 40.41654	rh.parahippocampal	ex
2306	90.05115 93.77696 40.8513	rh.insula	ex
2307	88.64604 93.97188 40.44409	rh.insula	ex
2308	85.80481 92.68619 38.59983	rh.insula	ex
