# Simulation Minimum: 0.0 0.0 0.0
# Simulation Maximum: 141.0981 176.00237 130.5685
# Box Minimum: 0.0 0.0 65.28425
# Box Maximum: 70.54905 88.001185 130.5685
# <7250>
# ID	Position (x y z)	Area	type
35	15.85407 70.75716 67.5287	lh.superiortemporal	ex
36	22.56761 75.20428 69.09046	lh.superiortemporal	ex
37	24.72411 76.30511 67.48501	lh.superiortemporal	ex
38	32.33348 67.58429 67.58891	lh.supramarginal	ex
39	23.13838 66.34635 70.79968	lh.supramarginal	ex
40	22.97487 67.80045 69.91731	lh.supramarginal	ex
41	24.1632 69.11025 69.6014	lh.supramarginal	ex
42	11.81006 56.45799 67.38676	lh.bankssts	ex
43	13.34964 58.37409 67.77054	lh.bankssts	ex
44	10.65106 57.76555 67.13414	lh.bankssts	ex
45	11.24922 54.52529 66.98215	lh.supramarginal	ex
46	17.58236 53.83886 65.71936	lh.inferiorparietal	ex
47	9.1314 57.24582 66.7541	lh.bankssts	ex
48	7.91975 58.18021 66.84522	lh.bankssts	ex
49	11.17976 59.59029 67.41507	lh.bankssts	ex
50	5.68355 58.85109 68.00909	lh.bankssts	ex
51	16.71144 56.78023 66.42689	lh.bankssts	ex
52	15.35085 57.9239 66.68022	lh.bankssts	ex
53	16.3505 54.90849 66.49457	lh.supramarginal	ex
54	23.92589 65.46854 77.1976	lh.supramarginal	ex
55	22.8966 64.75928 77.02541	lh.supramarginal	ex
56	25.23047 64.61377 76.15616	lh.supramarginal	ex
57	28.68902 68.67658 79.81977	lh.supramarginal	ex
58	6.7442 60.41059 67.43295	lh.bankssts	ex
59	4.90086 59.16626 69.15891	lh.superiortemporal	ex
60	15.33728 59.16115 65.83282	lh.bankssts	ex
61	13.85861 68.6723 71.15428	lh.superiortemporal	ex
62	17.96363 68.59325 68.94474	lh.superiortemporal	ex
63	18.82039 71.00652 68.65009	lh.superiortemporal	ex
64	17.20863 71.24504 68.6194	lh.superiortemporal	ex
65	15.83215 69.04733 72.26095	lh.supramarginal	ex
66	8.1209 59.85206 66.97312	lh.bankssts	ex
67	12.56235 59.66644 67.37248	lh.bankssts	ex
68	9.86019 60.74242 67.16293	lh.bankssts	ex
69	10.14853 61.88864 66.71392	lh.bankssts	ex
70	6.38608 61.99257 67.65225	lh.bankssts	ex
71	12.59935 60.40519 66.57403	lh.bankssts	ex
72	13.78246 59.96384 65.73125	lh.bankssts	ex
73	5.05415 61.96134 68.4712	lh.bankssts	ex
74	6.79986 62.68751 66.62293	lh.bankssts	ex
75	4.28916 63.29894 68.9157	lh.bankssts	ex
76	4.62959 60.69562 69.40172	lh.superiortemporal	ex
77	11.50405 61.47528 66.16761	lh.bankssts	ex
78	3.63458 63.25808 70.12687	lh.superiortemporal	ex
79	3.86443 64.44985 67.62474	lh.superiortemporal	ex
80	8.42012 62.28491 65.79272	lh.bankssts	ex
81	25.84404 67.07572 69.00017	lh.superiortemporal	ex
82	27.4528 72.28921 66.51344	lh.superiortemporal	ex
83	5.56091 63.26949 66.17477	lh.bankssts	ex
84	4.30896 64.13878 66.49678	lh.superiortemporal	ex
85	21.35136 72.56495 69.37522	lh.superiortemporal	ex
86	26.16489 74.88474 69.80652	lh.supramarginal	ex
87	6.74628 74.26169 66.50156	lh.superiortemporal	ex
88	8.56846 78.83014 68.38699	lh.superiortemporal	ex
89	9.73034 79.75417 67.87216	lh.superiortemporal	ex
90	9.71018 80.94496 67.35497	lh.superiortemporal	ex
91	7.76426 82.38166 67.23693	lh.superiortemporal	ex
92	26.5878 73.41316 67.2138	lh.superiortemporal	ex
93	26.98942 74.88563 66.76761	lh.superiortemporal	ex
94	22.61792 76.93775 68.19847	lh.superiortemporal	ex
95	24.50666 78.04383 65.68953	lh.superiortemporal	ex
96	17.61561 80.79194 65.50723	lh.superiortemporal	ex
97	14.57056 70.76016 71.99089	lh.supramarginal	ex
98	25.63275 75.82258 70.6852	lh.supramarginal	ex
99	23.57254 75.18476 70.66719	lh.supramarginal	ex
100	11.44835 80.6055 69.60747	lh.postcentral	ex
101	18.00829 80.77951 66.9728	lh.postcentral	ex
102	15.02527 82.13881 68.28587	lh.postcentral	ex
103	14.14341 83.07249 67.77378	lh.postcentral	ex
104	14.73879 84.79797 65.91886	lh.postcentral	ex
105	11.99065 85.38842 66.27668	lh.postcentral	ex
106	16.72808 79.38736 67.81549	lh.superiortemporal	ex
107	15.60091 79.6947 67.16232	lh.superiortemporal	ex
108	6.46791 79.69887 68.30747	lh.superiortemporal	ex
109	11.13001 81.09765 66.40102	lh.superiortemporal	ex
110	6.8072 81.10952 67.94891	lh.superiortemporal	ex
111	5.56604 81.84902 67.32201	lh.superiortemporal	ex
112	8.94424 82.29603 66.98159	lh.superiortemporal	ex
113	10.56083 78.34379 76.0415	lh.postcentral	ex
114	22.84585 77.38952 89.70811	lh.postcentral	ex
115	25.33888 73.92129 69.54602	lh.supramarginal	ex
116	10.71225 78.20028 76.05361	lh.postcentral	ex
117	29.79724 68.47813 67.03582	lh.superiortemporal	ex
118	31.03245 69.36976 65.99233	lh.superiortemporal	ex
119	31.07345 68.32708 66.69261	lh.supramarginal	ex
120	18.68845 77.40077 71.83268	lh.supramarginal	ex
121	22.66597 76.63945 89.53775	lh.supramarginal	ex
122	19.06154 78.67607 72.87185	lh.supramarginal	ex
123	15.57531 74.73789 71.85123	lh.supramarginal	ex
124	67.96698 87.52379 65.74539	lh.posteriorcingulate	ex
125	69.57489 87.3367 70.4157	lh.posteriorcingulate	ex
126	68.19258 87.58484 67.47503	lh.posteriorcingulate	ex
127	69.30618 86.08534 68.80056	lh.posteriorcingulate	ex
128	37.64726 86.02976 92.16759	lh.postcentral	ex
129	37.52411 86.8659 92.94099	lh.precentral	ex
130	34.95791 80.54775 69.26486	lh.insula	ex
131	35.72763 81.22448 68.09449	lh.insula	ex
132	24.66555 87.29929 84.26215	lh.precentral	ex
133	25.1281 87.55247 85.2517	lh.precentral	ex
134	53.91326 80.44289 109.34718	lh.precentral	ex
135	35.3039 81.84106 66.75198	lh.insula	ex
136	32.91637 84.59343 66.30293	lh.insula	ex
137	61.3707 79.47579 92.78783	lh.paracentral	ex
138	61.58643 81.68842 93.03948	lh.paracentral	ex
139	64.36703 82.91861 95.24733	lh.paracentral	ex
140	63.73274 83.59143 94.21141	lh.paracentral	ex
141	61.9608 83.86833 91.76065	lh.paracentral	ex
142	41.3104 76.04372 99.99374	lh.postcentral	ex
143	39.04773 84.2035 97.16939	lh.postcentral	ex
144	54.72507 77.97197 107.55328	lh.precentral	ex
145	38.4229 78.25849 98.77019	lh.precentral	ex
146	38.10572 79.48422 98.33027	lh.precentral	ex
147	53.41415 78.98696 106.69131	lh.precentral	ex
148	49.91117 78.74137 105.43915	lh.precentral	ex
149	51.31721 79.93957 108.13216	lh.precentral	ex
150	52.88768 79.99475 107.80177	lh.precentral	ex
151	39.3664 84.45612 97.63954	lh.precentral	ex
152	38.70291 86.06896 95.47698	lh.precentral	ex
153	52.19892 44.76765 68.00257	lh.precuneus	ex
154	52.68934 45.45892 67.64868	lh.precuneus	ex
155	39.93033 64.93913 89.61664	lh.superiorparietal	ex
156	32.70018 67.26356 68.29985	lh.supramarginal	ex
157	38.64891 67.90847 91.27351	lh.supramarginal	ex
158	34.56246 76.77326 69.9675	lh.transversetemporal	ex
159	35.71056 80.30092 67.83735	lh.transversetemporal	ex
160	69.84328 9.86843 66.64497	lh.lateraloccipital	ex
161	68.40554 10.8062 65.68428	lh.cuneus	ex
162	68.44177 10.85979 65.73615	lh.cuneus	ex
163	68.61884 11.02276 67.10781	lh.lateraloccipital	ex
164	67.91259 11.43905 68.26006	lh.cuneus	ex
165	68.5315 10.51429 69.58767	lh.lateraloccipital	ex
166	66.01992 11.58139 69.23223	lh.lateraloccipital	ex
167	70.49249 9.87947 66.63245	lh.cuneus	ex
168	69.88051 10.65049 67.59798	lh.cuneus	ex
169	70.38193 10.84705 68.92381	lh.cuneus	ex
170	69.36913 11.21308 69.84951	lh.cuneus	ex
171	68.60826 11.25704 67.3657	lh.cuneus	ex
172	69.7858 11.7826 71.31255	lh.cuneus	ex
173	68.83722 11.36712 72.29542	lh.superiorparietal	ex
174	67.8031 11.08681 70.01581	lh.lateraloccipital	ex
175	67.5437 11.32842 68.85783	lh.lateraloccipital	ex
176	70.44732 20.74929 85.32302	lh.cuneus	ex
177	69.32838 21.03982 86.4622	lh.superiorparietal	ex
178	67.71076 21.8735 86.16169	lh.cuneus	ex
179	67.51843 23.40934 85.54565	lh.cuneus	ex
180	66.58928 21.50598 87.04485	lh.superiorparietal	ex
181	69.83304 21.33412 65.89929	lh.cuneus	ex
182	69.6443 21.77641 66.02852	lh.cuneus	ex
183	69.28159 22.79057 68.53941	lh.cuneus	ex
184	62.32241 23.13648 87.12458	lh.cuneus	ex
185	63.06354 24.24935 86.34166	lh.cuneus	ex
186	63.62697 21.91856 87.77792	lh.superiorparietal	ex
187	60.78199 22.5347 86.49242	lh.superiorparietal	ex
188	60.05852 23.55616 85.62756	lh.cuneus	ex
189	58.96082 23.32624 84.44097	lh.cuneus	ex
190	60.65262 25.69024 85.2565	lh.cuneus	ex
191	57.86447 22.46451 83.46913	lh.cuneus	ex
192	58.84507 25.03984 83.67718	lh.cuneus	ex
193	57.18056 23.30085 81.93299	lh.cuneus	ex
194	57.33876 20.96536 84.11828	lh.superiorparietal	ex
195	55.04525 22.22501 81.99637	lh.cuneus	ex
196	56.00039 23.00053 81.34642	lh.cuneus	ex
197	55.6997 21.0262 83.23321	lh.superiorparietal	ex
198	53.4671 22.46182 81.62579	lh.superiorparietal	ex
199	55.93182 24.00009 80.70806	lh.cuneus	ex
200	67.79768 22.63035 68.67503	lh.cuneus	ex
201	70.0308 23.26028 69.83003	lh.cuneus	ex
202	67.95882 22.36852 67.90602	lh.cuneus	ex
203	67.65029 22.87019 68.98017	lh.cuneus	ex
204	64.53204 23.46461 86.03237	lh.cuneus	ex
205	65.95832 24.25868 85.5069	lh.cuneus	ex
206	64.97066 22.24665 86.95317	lh.superiorparietal	ex
207	69.45276 24.21228 85.56406	lh.cuneus	ex
208	57.62741 24.78593 81.49276	lh.cuneus	ex
209	54.89983 24.41687 80.37397	lh.cuneus	ex
210	56.96112 25.06119 80.71751	lh.cuneus	ex
211	55.38281 25.79474 79.64055	lh.cuneus	ex
212	53.39024 23.65304 80.64176	lh.superiorparietal	ex
213	70.2696 23.50665 72.21226	lh.cuneus	ex
214	70.27499 23.8046 72.46211	lh.cuneus	ex
215	62.91255 25.74238 85.46146	lh.cuneus	ex
216	69.65786 25.95189 84.75221	lh.cuneus	ex
217	65.72127 25.57226 85.252	lh.cuneus	ex
218	59.70063 26.22112 84.1453	lh.cuneus	ex
219	58.19559 25.66426 82.26399	lh.cuneus	ex
220	56.68683 26.25735 80.09336	lh.cuneus	ex
221	57.68395 27.73328 80.31461	lh.cuneus	ex
222	54.60527 26.43207 78.52696	lh.cuneus	ex
223	70.38506 22.94836 67.0961	lh.cuneus	ex
224	69.42791 23.06624 67.8725	lh.cuneus	ex
225	64.14399 26.27014 84.89728	lh.cuneus	ex
226	66.70188 26.25126 84.61736	lh.cuneus	ex
227	64.3827 27.38452 83.48149	lh.cuneus	ex
228	61.80414 26.6926 85.01044	lh.cuneus	ex
229	62.14325 28.13991 83.85979	lh.cuneus	ex
230	68.0689 27.59373 82.47909	lh.cuneus	ex
231	66.54245 27.81786 81.83753	lh.cuneus	ex
232	68.10153 26.61382 84.14101	lh.cuneus	ex
233	69.63334 27.97502 81.87	lh.cuneus	ex
234	59.53293 27.83377 82.75524	lh.cuneus	ex
235	65.9693 28.3483 79.91176	lh.cuneus	ex
236	65.67629 27.15368 83.17599	lh.cuneus	ex
237	58.52641 27.41437 81.71	lh.cuneus	ex
238	64.69186 28.21877 79.29428	lh.cuneus	ex
239	67.02284 28.83972 78.87086	lh.cuneus	ex
240	64.29857 27.74338 77.89971	lh.cuneus	ex
241	63.66022 28.70082 80.14267	lh.cuneus	ex
242	63.43866 28.17122 78.01763	lh.cuneus	ex
243	63.89199 28.31831 77.71104	lh.cuneus	ex
244	54.6515 27.48412 77.6663	lh.cuneus	ex
245	53.8938 26.70473 77.95523	lh.precuneus	ex
246	69.48623 24.39803 70.72457	lh.cuneus	ex
247	69.53399 24.0973 68.6537	lh.cuneus	ex
248	68.58426 23.87021 69.48924	lh.cuneus	ex
249	59.03726 25.21886 84.78643	lh.cuneus	ex
250	59.79346 24.80809 86.20741	lh.superiorparietal	ex
251	58.03538 24.87453 83.88956	lh.superiorparietal	ex
252	59.44022 27.2677 84.44342	lh.superiorparietal	ex
253	63.49036 28.30407 82.89503	lh.cuneus	ex
254	63.17927 29.08571 81.51216	lh.cuneus	ex
255	60.82393 28.75129 82.71578	lh.cuneus	ex
256	61.30827 29.49255 81.4548	lh.cuneus	ex
257	62.96907 29.22482 79.11709	lh.cuneus	ex
258	61.92961 30.44789 78.88391	lh.cuneus	ex
259	57.50933 28.73564 79.70912	lh.cuneus	ex
260	56.25559 29.12632 78.50813	lh.cuneus	ex
261	58.07383 30.2254 79.49742	lh.cuneus	ex
262	68.96779 29.25842 78.80668	lh.cuneus	ex
263	66.49879 29.45107 77.21323	lh.cuneus	ex
264	63.60618 29.30821 77.12944	lh.cuneus	ex
265	55.17243 28.71337 77.79902	lh.cuneus	ex
266	64.76614 29.47308 76.27797	lh.cuneus	ex
267	62.08713 30.6097 76.46936	lh.cuneus	ex
268	70.13176 25.49003 68.82236	lh.cuneus	ex
269	70.22059 28.71398 80.01964	lh.cuneus	ex
270	60.74976 30.33073 79.85213	lh.cuneus	ex
271	56.81906 30.61719 78.29755	lh.cuneus	ex
272	54.08435 29.93439 77.02022	lh.precuneus	ex
273	64.56353 30.55197 74.78198	lh.cuneus	ex
274	69.27896 30.31087 77.10681	lh.cuneus	ex
275	59.27669 30.97765 79.11217	lh.cuneus	ex
276	67.63412 30.48382 76.43857	lh.cuneus	ex
277	61.54114 31.11795 74.85596	lh.cuneus	ex
278	61.44219 31.26623 77.37431	lh.precuneus	ex
279	56.79228 32.27957 77.25202	lh.cuneus	ex
280	61.10775 31.61153 73.54323	lh.cuneus	ex
281	60.53321 32.46664 74.50417	lh.cuneus	ex
282	61.5169 31.3575 73.01623	lh.cuneus	ex
283	60.09982 32.96022 73.19144	lh.cuneus	ex
284	63.26684 30.64242 73.49417	lh.cuneus	ex
285	61.79328 32.78465 71.98005	lh.cuneus	ex
286	59.79791 31.96738 77.36595	lh.precuneus	ex
287	70.29274 31.53297 75.77262	lh.cuneus	ex
288	67.06776 31.58763 74.76474	lh.cuneus	ex
289	59.43491 32.65844 76.10809	lh.cuneus	ex
290	58.88023 34.54856 73.02597	lh.cuneus	ex
291	65.72982 31.63377 74.0434	lh.cuneus	ex
292	63.54312 32.06955 72.45686	lh.cuneus	ex
293	69.52156 33.31198 74.33493	lh.cuneus	ex
294	58.22913 33.34418 76.18241	lh.precuneus	ex
295	55.72708 32.93957 77.11139	lh.precuneus	ex
296	67.94133 33.19261 73.99529	lh.cuneus	ex
297	64.85819 32.88655 72.90697	lh.cuneus	ex
298	70.43055 34.88025 73.01399	lh.cuneus	ex
299	67.16444 34.63999 72.56362	lh.cuneus	ex
300	58.06549 33.70579 70.90746	lh.cuneus	ex
301	56.96888 33.14941 69.97587	lh.cuneus	ex
302	57.80969 34.83897 71.72001	lh.cuneus	ex
303	58.18387 33.4794 70.80478	lh.cuneus	ex
304	65.41914 34.28777 72.1955	lh.cuneus	ex
305	55.85139 33.67172 69.60676	lh.cuneus	ex
306	57.08725 32.92302 69.87319	lh.cuneus	ex
307	55.11375 35.36438 69.70964	lh.cuneus	ex
308	55.96978 33.44641 69.50294	lh.cuneus	ex
309	61.66101 34.56473 71.81058	lh.cuneus	ex
310	69.96079 29.59494 80.07411	lh.cuneus	ex
311	69.08824 28.88077 81.2066	lh.precuneus	ex
312	70.06024 30.50062 78.85975	lh.precuneus	ex
313	58.10835 34.74072 74.41302	lh.cuneus	ex
314	55.97647 35.97415 70.8913	lh.precuneus	ex
315	55.23212 35.13798 69.60583	lh.cuneus	ex
316	52.90718 38.51576 67.88597	lh.cuneus	ex
317	70.19915 50.95114 67.91688	lh.isthmuscingulate	ex
318	70.02542 50.47229 66.33046	lh.isthmuscingulate	ex
319	68.69572 52.98205 66.66436	lh.isthmuscingulate	ex
320	68.51134 54.19898 66.63002	lh.isthmuscingulate	ex
321	59.84937 44.13947 69.21999	lh.precuneus	ex
322	70.44001 49.35021 69.86286	lh.precuneus	ex
323	70.15148 50.60063 69.62246	lh.precuneus	ex
324	58.05669 34.51553 71.0196	lh.cuneus	ex
325	56.7963 35.74547 74.62574	lh.precuneus	ex
326	69.83636 36.17212 72.19515	lh.cuneus	ex
327	68.15049 36.05229 72.08329	lh.cuneus	ex
328	70.23099 37.34328 70.9066	lh.cuneus	ex
329	64.56618 35.83614 71.17724	lh.cuneus	ex
330	63.07881 35.81818 71.19388	lh.cuneus	ex
331	60.46391 35.31468 71.5794	lh.cuneus	ex
332	59.09574 35.27881 71.51154	lh.cuneus	ex
333	56.22241 35.65074 70.19202	lh.cuneus	ex
334	60.79152 43.43155 68.87655	lh.cuneus	ex
335	59.26687 43.14828 68.4334	lh.cuneus	ex
336	61.10701 44.70824 68.46659	lh.cuneus	ex
337	60.24069 42.50692 69.30537	lh.precuneus	ex
338	68.85985 31.14766 76.68249	lh.cuneus	ex
339	68.97958 30.38156 78.0907	lh.precuneus	ex
340	69.6958 31.96579 76.10342	lh.precuneus	ex
341	67.02369 31.09154 76.06551	lh.precuneus	ex
342	67.77964 36.95752 70.78943	lh.cuneus	ex
343	65.38947 37.46299 69.93076	lh.cuneus	ex
344	62.16448 37.36388 70.55923	lh.cuneus	ex
345	58.84253 36.66273 71.04214	lh.cuneus	ex
346	56.16291 36.76523 70.33946	lh.cuneus	ex
347	69.59948 52.66329 70.38416	lh.isthmuscingulate	ex
348	70.35028 55.10298 69.91276	lh.isthmuscingulate	ex
349	70.37446 57.68345 70.89887	lh.isthmuscingulate	ex
350	69.85808 58.18246 69.53134	lh.isthmuscingulate	ex
351	52.97642 40.82457 76.79504	lh.precuneus	ex
352	54.23611 40.38246 79.27148	lh.precuneus	ex
353	58.97811 47.55199 70.09202	lh.precuneus	ex
354	57.85958 47.54836 69.84703	lh.precuneus	ex
355	57.0809 47.28778 67.16512	lh.precuneus	ex
356	56.92301 47.57165 65.55272	lh.precuneus	ex
357	61.38483 32.01379 76.58629	lh.cuneus	ex
358	62.18646 31.03553 78.40234	lh.precuneus	ex
359	61.89648 32.16087 75.40831	lh.precuneus	ex
360	59.95601 33.00414 76.3779	lh.precuneus	ex
361	68.98961 37.84627 70.20647	lh.cuneus	ex
362	70.01517 38.51807 67.87129	lh.cuneus	ex
363	66.72699 37.51741 69.72567	lh.cuneus	ex
364	60.93044 36.91077 71.04757	lh.cuneus	ex
365	64.73752 38.71263 69.40226	lh.cuneus	ex
366	67.33122 38.86558 68.39753	lh.cuneus	ex
367	57.74292 37.01395 70.69764	lh.cuneus	ex
368	55.38172 37.8474 69.63041	lh.cuneus	ex
369	70.13012 34.20208 74.53871	lh.cuneus	ex
370	69.4767 35.59156 73.61753	lh.cuneus	ex
371	69.14602 32.74922 74.92914	lh.precuneus	ex
372	68.64782 38.76318 68.72243	lh.cuneus	ex
373	62.07963 38.9244 69.9992	lh.cuneus	ex
374	59.8536 37.62649 70.79393	lh.precuneus	ex
375	68.75338 61.95858 69.62127	lh.isthmuscingulate	ex
376	64.81832 52.15115 83.76183	lh.precuneus	ex
377	56.96173 38.09611 69.98858	lh.cuneus	ex
378	69.26032 60.82253 71.01312	lh.isthmuscingulate	ex
379	69.04904 59.68067 69.69534	lh.isthmuscingulate	ex
380	68.72491 58.94542 66.74357	lh.isthmuscingulate	ex
381	68.61675 60.2145 67.67614	lh.isthmuscingulate	ex
382	70.08581 62.60215 67.42177	lh.isthmuscingulate	ex
383	69.25693 68.85811 72.38111	lh.isthmuscingulate	ex
384	53.20478 40.7267 77.38434	lh.precuneus	ex
385	56.03617 40.55692 81.82398	lh.precuneus	ex
386	64.89037 44.98394 65.99016	lh.precuneus	ex
387	52.29933 37.50893 68.87454	lh.cuneus	ex
388	52.66374 37.86217 70.40236	lh.precuneus	ex
389	51.85116 38.43109 67.95957	lh.precuneus	ex
390	58.06235 40.19149 69.58374	lh.precuneus	ex
391	59.09717 41.471 68.97491	lh.precuneus	ex
392	53.31415 40.20887 73.9092	lh.precuneus	ex
393	57.84757 42.37969 68.5409	lh.precuneus	ex
394	57.83362 44.25805 68.42605	lh.precuneus	ex
395	66.7037 40.40556 67.35082	lh.cuneus	ex
396	68.05868 35.38826 73.35965	lh.precuneus	ex
397	70.34973 36.99877 73.3424	lh.precuneus	ex
398	63.27193 39.26407 69.76787	lh.cuneus	ex
399	64.97344 40.27781 68.94408	lh.precuneus	ex
400	54.01554 38.7521 68.35958	lh.cuneus	ex
401	69.27548 57.26613 66.66832	lh.isthmuscingulate	ex
402	69.47372 61.39859 65.71448	lh.isthmuscingulate	ex
403	54.56121 40.07506 67.88604	lh.cuneus	ex
404	60.06363 45.88713 67.53179	lh.cuneus	ex
405	60.83369 46.55225 66.44597	lh.pericalcarine	ex
406	61.14481 46.78764 66.98372	lh.precuneus	ex
407	59.65469 46.69991 67.7554	lh.precuneus	ex
408	56.6538 43.31299 67.60372	lh.cuneus	ex
409	54.97095 45.35794 67.07391	lh.cuneus	ex
410	58.6918 44.98192 68.77581	lh.cuneus	ex
411	55.68726 46.41102 65.61519	lh.pericalcarine	ex
412	54.92693 46.59336 65.38141	lh.pericalcarine	ex
413	58.60136 47.05893 66.67455	lh.pericalcarine	ex
414	59.02955 41.75201 68.55171	lh.precuneus	ex
415	58.36277 46.51381 69.26144	lh.precuneus	ex
416	59.48131 46.51744 69.50642	lh.precuneus	ex
417	53.74469 45.9564 67.03694	lh.precuneus	ex
418	55.72062 47.24612 65.64985	lh.precuneus	ex
419	58.82788 47.191 69.54159	lh.precuneus	ex
420	61.15207 36.88151 71.45513	lh.cuneus	ex
421	60.57504 35.28785 72.77453	lh.precuneus	ex
422	62.94638 37.12096 71.79041	lh.precuneus	ex
423	60.74051 38.63699 70.60076	lh.precuneus	ex
424	70.10254 39.10771 66.74731	lh.cuneus	ex
425	63.50785 40.82925 69.30968	lh.cuneus	ex
426	60.52097 39.85495 69.63002	lh.cuneus	ex
427	59.52877 39.01014 69.93641	lh.cuneus	ex
428	60.3169 41.02739 69.12599	lh.precuneus	ex
429	57.77373 39.87219 69.16598	lh.cuneus	ex
430	70.37993 60.26503 72.26444	lh.isthmuscingulate	ex
431	68.70414 62.84422 70.87606	lh.isthmuscingulate	ex
432	56.58938 39.40161 69.15919	lh.cuneus	ex
433	69.00799 40.93019 65.68626	lh.cuneus	ex
434	57.47857 41.44056 68.28645	lh.precuneus	ex
435	53.64144 41.16664 67.32444	lh.cuneus	ex
436	54.46151 42.54384 67.74966	lh.cuneus	ex
437	52.73008 40.33556 67.66299	lh.precuneus	ex
438	62.82478 42.12902 69.16593	lh.cuneus	ex
439	65.44241 41.19096 67.83761	lh.cuneus	ex
440	64.74709 43.30037 67.01744	lh.cuneus	ex
441	67.52766 41.6146 65.75824	lh.cuneus	ex
442	55.74192 43.79527 67.63532	lh.cuneus	ex
443	53.69055 44.10652 67.18824	lh.cuneus	ex
444	61.43352 42.07785 69.20495	lh.cuneus	ex
445	63.59514 43.68591 67.98015	lh.cuneus	ex
446	58.03951 44.43723 67.79953	lh.cuneus	ex
447	68.73432 60.37 69.01578	lh.isthmuscingulate	ex
448	58.52088 45.8983 67.30789	lh.cuneus	ex
449	68.89637 62.39752 71.58948	lh.isthmuscingulate	ex
450	52.37118 44.41538 67.2138	lh.cuneus	ex
451	51.88077 43.72521 67.56881	lh.precuneus	ex
452	62.51938 44.91359 67.60921	lh.cuneus	ex
453	66.9383 66.30473 73.77122	lh.isthmuscingulate	ex
454	57.67878 46.80243 65.63602	lh.pericalcarine	ex
455	62.41026 45.92559 66.32498	lh.pericalcarine	ex
456	65.93938 66.70829 74.48622	lh.isthmuscingulate	ex
457	67.5349 68.31394 73.65085	lh.isthmuscingulate	ex
458	62.82195 43.67511 69.2893	lh.cuneus	ex
459	61.59571 42.26127 69.84305	lh.precuneus	ex
460	64.37213 43.40959 68.44094	lh.precuneus	ex
461	62.10558 45.09531 68.93291	lh.precuneus	ex
462	70.35467 49.219 72.92448	lh.precuneus	ex
463	66.2964 72.40337 75.59908	lh.isthmuscingulate	ex
464	31.28636 65.49452 71.67997	lh.supramarginal	ex
465	37.58885 50.81151 86.26453	lh.inferiorparietal	ex
466	68.97111 85.20991 78.56037	lh.posteriorcingulate	ex
467	66.09571 72.28421 75.99219	lh.isthmuscingulate	ex
468	66.63639 69.70002 74.63807	lh.isthmuscingulate	ex
469	70.27681 75.62844 78.26742	lh.posteriorcingulate	ex
470	66.42003 75.1463 76.4456	lh.posteriorcingulate	ex
471	68.9275 83.00133 76.00092	lh.posteriorcingulate	ex
472	30.76516 64.23427 74.88848	lh.superiortemporal	ex
473	31.27167 66.36459 69.88017	lh.superiortemporal	ex
474	30.66572 65.15362 71.95675	lh.supramarginal	ex
475	23.43083 73.79366 70.63873	lh.supramarginal	ex
476	34.29457 77.46623 70.51166	lh.supramarginal	ex
477	38.56757 11.24387 68.74317	lh.inferiorparietal	ex
478	37.20587 11.84781 68.29498	lh.inferiorparietal	ex
479	39.36286 9.87847 67.82256	lh.lateraloccipital	ex
