# Simulation Minimum: 0.0 0.0 0.0
# Simulation Maximum: 141.0981 176.00237 130.5685
# Box Minimum: 0.0 88.001185 0.0
# Box Maximum: 70.54905 176.00237 65.28425
# <6683>
# ID	Position (x y z)	Area	type
987	51.76238 170.35846 52.27356	lh.rostralmiddlefrontal	ex
988	67.38963 171.83014 54.92695	lh.frontalpole	ex
989	66.81409 170.69908 64.99725	lh.superiorfrontal	ex
990	70.47575 167.47288 59.20768	rh.superiorfrontal	ex
991	50.03608 170.26119 57.97044	lh.rostralmiddlefrontal	ex
992	50.52571 170.49194 62.31291	lh.superiorfrontal	ex
993	51.33328 171.18428 63.14328	lh.superiorfrontal	ex
994	20.16033 142.70837 65.21631	lh.parsopercularis	ex
995	19.56788 147.05472 60.63616	lh.parstriangularis	ex
996	19.30867 147.08303 59.30188	lh.parstriangularis	ex
997	40.43606 154.70611 57.95764	lh.rostralmiddlefrontal	ex
998	43.3058 159.87179 58.96631	lh.rostralmiddlefrontal	ex
999	40.87468 157.79221 56.64085	lh.rostralmiddlefrontal	ex
1000	44.01705 161.1417 59.7118	lh.rostralmiddlefrontal	ex
1001	42.93797 160.15091 51.79652	lh.rostralmiddlefrontal	ex
1002	43.67979 160.0644 58.99575	lh.rostralmiddlefrontal	ex
1003	46.98669 161.41634 60.20678	lh.rostralmiddlefrontal	ex
1004	44.62121 161.53731 59.77887	lh.rostralmiddlefrontal	ex
1005	40.05164 160.83418 56.58626	lh.rostralmiddlefrontal	ex
1006	40.31745 161.36967 55.06484	lh.rostralmiddlefrontal	ex
1007	43.40505 162.59635 60.05996	lh.rostralmiddlefrontal	ex
1008	42.05609 162.52207 59.78213	lh.rostralmiddlefrontal	ex
1009	41.35325 161.60395 58.94077	lh.rostralmiddlefrontal	ex
1010	40.24642 161.97362 58.07288	lh.rostralmiddlefrontal	ex
1011	40.4235 162.944 54.93872	lh.rostralmiddlefrontal	ex
1012	45.41798 164.63984 61.50438	lh.rostralmiddlefrontal	ex
1013	40.60451 163.54959 58.86224	lh.rostralmiddlefrontal	ex
1014	40.39242 164.25669 57.95097	lh.rostralmiddlefrontal	ex
1015	40.0494 163.79105 56.06971	lh.rostralmiddlefrontal	ex
1016	44.04089 166.67214 52.88071	lh.rostralmiddlefrontal	ex
1017	44.66489 166.525 53.63887	lh.rostralmiddlefrontal	ex
1018	40.64259 164.9823 55.59708	lh.rostralmiddlefrontal	ex
1019	49.63193 167.09793 49.42154	lh.rostralmiddlefrontal	ex
1020	46.82345 167.96214 50.22589	lh.rostralmiddlefrontal	ex
1021	53.50961 172.10297 64.67065	lh.superiorfrontal	ex
1022	31.79407 154.90099 42.45923	lh.parsorbitalis	ex
1023	21.28199 148.99907 60.29462	lh.parstriangularis	ex
1024	24.16182 151.99617 62.21666	lh.rostralmiddlefrontal	ex
1025	37.62414 162.12215 44.57003	lh.rostralmiddlefrontal	ex
1026	40.3507 163.53893 43.62819	lh.rostralmiddlefrontal	ex
1027	49.88871 166.84693 52.1593	lh.rostralmiddlefrontal	ex
1028	48.7374 168.39142 53.11507	lh.rostralmiddlefrontal	ex
1029	51.6 169.7184 50.52052	lh.rostralmiddlefrontal	ex
1030	52.38731 169.81774 47.76853	lh.rostralmiddlefrontal	ex
1031	53.60479 170.02934 46.89672	lh.rostralmiddlefrontal	ex
1032	27.89537 142.1592 62.71224	lh.parstriangularis	ex
1033	22.93534 150.79457 59.95923	lh.parstriangularis	ex
1034	23.28948 150.83707 61.76643	lh.parstriangularis	ex
1035	40.13633 154.64171 59.0325	lh.rostralmiddlefrontal	ex
1036	50.62439 164.46988 51.26231	lh.rostralmiddlefrontal	ex
1037	39.66277 164.06876 44.83842	lh.rostralmiddlefrontal	ex
1038	38.5482 163.32688 45.44979	lh.rostralmiddlefrontal	ex
1039	47.44542 164.85096 52.30305	lh.rostralmiddlefrontal	ex
1040	49.62534 165.82831 50.65507	lh.rostralmiddlefrontal	ex
1041	48.15744 166.24035 51.37243	lh.rostralmiddlefrontal	ex
1042	50.86631 167.67487 48.10241	lh.rostralmiddlefrontal	ex
1043	51.22229 167.67535 50.31682	lh.rostralmiddlefrontal	ex
1044	40.92318 167.79635 50.67238	lh.rostralmiddlefrontal	ex
1045	52.92113 171.69045 63.27569	lh.superiorfrontal	ex
1046	56.74937 173.11069 64.70152	lh.superiorfrontal	ex
1047	58.39245 173.72046 64.9718	lh.superiorfrontal	ex
1048	56.91759 173.65543 62.04543	lh.superiorfrontal	ex
1049	60.54335 174.76696 64.39501	lh.superiorfrontal	ex
1050	59.00481 174.42792 63.97915	lh.superiorfrontal	ex
1051	58.48314 174.29677 62.53118	lh.superiorfrontal	ex
1052	63.70671 174.06395 60.16545	lh.superiorfrontal	ex
1053	55.79617 173.17681 63.22312	lh.superiorfrontal	ex
1054	57.53836 173.2797 53.84446	lh.frontalpole	ex
1055	18.76754 141.45186 64.82167	lh.parsopercularis	ex
1056	29.27492 158.3273 48.06873	lh.parsorbitalis	ex
1057	21.23869 149.96986 51.06023	lh.parstriangularis	ex
1058	35.08797 163.75018 48.5092	lh.rostralmiddlefrontal	ex
1059	37.7154 166.18409 54.72029	lh.rostralmiddlefrontal	ex
1060	40.826 166.31247 53.56097	lh.rostralmiddlefrontal	ex
1061	43.98187 167.17117 54.41703	lh.rostralmiddlefrontal	ex
1062	42.61482 166.35941 54.83134	lh.rostralmiddlefrontal	ex
1063	39.06739 167.4497 51.34448	lh.rostralmiddlefrontal	ex
1064	52.45764 170.03612 58.95423	lh.rostralmiddlefrontal	ex
1065	52.32823 171.3884 55.95656	lh.rostralmiddlefrontal	ex
1066	54.68853 172.00729 62.31741	lh.superiorfrontal	ex
1067	48.41329 170.25288 61.78961	lh.rostralmiddlefrontal	ex
1068	50.36234 168.91991 46.29204	lh.rostralmiddlefrontal	ex
1069	63.72911 157.58948 54.7771	lh.medialorbitofrontal	ex
1070	43.28681 163.02617 61.50319	lh.rostralmiddlefrontal	ex
1071	39.50312 163.93805 55.41955	lh.rostralmiddlefrontal	ex
1072	40.32193 164.56976 54.31323	lh.rostralmiddlefrontal	ex
1073	41.53878 163.82919 60.05869	lh.rostralmiddlefrontal	ex
1074	43.74923 164.30399 60.80329	lh.rostralmiddlefrontal	ex
1075	42.65458 165.1324 60.79397	lh.rostralmiddlefrontal	ex
1076	52.47927 171.57346 65.2636	lh.superiorfrontal	ex
1077	56.56675 172.58795 60.60907	lh.superiorfrontal	ex
1078	57.83428 172.21089 59.51584	lh.superiorfrontal	ex
1079	18.26043 103.77223 27.85961	lh.middletemporal	ex
1080	14.10398 90.67829 24.83743	lh.middletemporal	ex
1081	18.94077 108.11176 25.81175	lh.superiortemporal	ex
1082	23.4322 118.01752 23.71737	lh.superiortemporal	ex
1083	20.75092 118.20098 25.00589	lh.superiortemporal	ex
1084	27.23591 108.35672 32.02419	lh.superiortemporal	ex
1085	14.01528 115.36721 32.65533	lh.superiortemporal	ex
1086	20.83797 118.53837 26.37483	lh.superiortemporal	ex
1087	7.38288 88.11707 21.2774	lh.inferiortemporal	ex
1088	20.43869 92.70131 22.00852	lh.inferiortemporal	ex
1089	19.88218 92.02555 23.37784	lh.middletemporal	ex
1090	20.7138 96.88684 18.76274	lh.inferiortemporal	ex
1091	19.84463 93.81426 21.31894	lh.middletemporal	ex
1092	19.94142 96.11485 19.35566	lh.middletemporal	ex
1093	20.65757 99.77024 17.56928	lh.middletemporal	ex
1094	21.57477 119.51355 26.82375	lh.superiortemporal	ex
1095	19.67705 120.41291 28.84443	lh.superiortemporal	ex
1096	22.44761 120.57547 25.86873	lh.superiortemporal	ex
1097	24.09646 118.80633 24.38621	lh.superiortemporal	ex
1098	19.158 91.06121 24.43168	lh.middletemporal	ex
1099	21.69312 94.8725 20.82287	lh.middletemporal	ex
1100	30.53979 88.40974 12.52445	lh.inferiortemporal	ex
1101	42.20182 88.59855 14.16099	lh.fusiform	ex
1102	21.4702 92.3827 23.28724	lh.inferiortemporal	ex
1103	26.99004 97.66725 38.63741	lh.superiortemporal	ex
1104	18.37665 95.66516 32.74141	lh.superiortemporal	ex
1105	32.95973 109.5732 31.5673	lh.superiortemporal	ex
1106	18.92284 92.64614 22.31009	lh.middletemporal	ex
1107	27.221 103.59455 33.94456	lh.superiortemporal	ex
1108	20.04397 91.16298 24.42526	lh.middletemporal	ex
1109	21.01668 93.63661 21.78828	lh.middletemporal	ex
1110	15.39976 96.0129 10.39455	lh.inferiortemporal	ex
1111	30.5257 106.33817 36.30073	lh.insula	ex
1112	26.43241 111.69453 35.19626	lh.superiortemporal	ex
1113	30.84323 98.19152 45.17245	lh.insula	ex
1114	29.7433 99.53438 43.55196	lh.insula	ex
1115	30.46044 98.667 52.54969	lh.insula	ex
1116	18.83591 110.68067 44.69609	lh.parsopercularis	ex
1117	16.01355 110.80402 45.69407	lh.precentral	ex
1118	28.39678 100.89558 37.52582	lh.superiortemporal	ex
1119	17.25211 111.38032 44.98283	lh.parsopercularis	ex
1120	14.4792 111.34698 46.55185	lh.precentral	ex
1121	24.79692 98.03419 49.60951	lh.superiortemporal	ex
1122	25.56609 98.43813 46.84748	lh.superiortemporal	ex
1123	9.39764 107.21508 41.48563	lh.superiortemporal	ex
1124	9.75981 107.17917 39.76203	lh.superiortemporal	ex
1125	10.65338 107.83328 36.42777	lh.superiortemporal	ex
1126	12.83364 114.66499 36.60578	lh.superiortemporal	ex
1127	13.30873 115.95708 36.80203	lh.superiortemporal	ex
1128	39.32026 102.0742 33.97303	lh.insula	ex
1129	29.18245 102.86516 43.53904	lh.insula	ex
1130	30.38589 106.85551 39.1279	lh.insula	ex
1131	25.05589 100.58964 49.11521	lh.superiortemporal	ex
1132	17.46332 99.10187 41.34614	lh.superiortemporal	ex
1133	26.51375 105.31324 42.17005	lh.superiortemporal	ex
1134	8.88873 105.8926 42.0905	lh.superiortemporal	ex
1135	25.40084 108.69164 38.90988	lh.superiortemporal	ex
1136	29.22837 99.70475 53.67516	lh.insula	ex
1137	31.14788 107.11467 37.27566	lh.insula	ex
1138	32.29376 108.70124 36.85107	lh.insula	ex
1139	25.39705 105.27798 44.56442	lh.superiortemporal	ex
1140	29.83732 98.20821 40.43003	lh.insula	ex
1141	29.14417 100.68282 43.84299	lh.insula	ex
1142	30.36557 93.3366 50.22864	lh.insula	ex
1143	31.41179 96.17149 50.36844	lh.insula	ex
1144	37.47881 108.8445 31.43481	lh.insula	ex
1145	25.06996 96.275 49.41499	lh.superiortemporal	ex
1146	27.80976 103.17776 35.33035	lh.superiortemporal	ex
1147	28.80248 105.66849 34.38203	lh.superiortemporal	ex
1148	26.58161 109.59279 33.67656	lh.superiortemporal	ex
1149	25.87304 110.53354 34.65849	lh.superiortemporal	ex
1150	28.71333 102.02122 38.22051	lh.superiortemporal	ex
1151	20.27341 93.68204 20.73635	lh.inferiortemporal	ex
1152	21.30628 92.71932 22.94857	lh.inferiortemporal	ex
1153	37.48336 116.293 36.38553	lh.insula	ex
1154	25.64761 91.9018 51.8241	lh.superiortemporal	ex
1155	41.30769 90.89086 30.60469	lh.fusiform	ex
1156	41.09919 88.34978 31.85735	lh.parahippocampal	ex
1157	42.51883 88.84869 37.09732	lh.fusiform	ex
1158	11.56104 94.35888 34.63688	lh.middletemporal	ex
1159	39.89956 88.83392 31.54967	lh.fusiform	ex
1160	39.81666 90.59769 31.02023	lh.fusiform	ex
1161	40.37051 89.2606 32.22081	lh.fusiform	ex
1162	42.20888 93.00768 30.57315	lh.insula	ex
1163	39.2451 92.31567 31.32154	lh.fusiform	ex
1164	36.3744 90.21324 6.34444	lh.inferiortemporal	ex
1165	41.45458 89.48217 34.78274	lh.fusiform	ex
1166	44.0774 89.3833 39.30474	lh.parahippocampal	ex
1167	39.22721 91.85306 8.00127	lh.fusiform	ex
1168	41.99712 90.81333 35.05823	lh.insula	ex
1169	40.91306 90.59283 32.4963	lh.fusiform	ex
1170	41.8886 88.9185 16.49309	lh.fusiform	ex
1171	37.77391 91.99952 31.34761	lh.fusiform	ex
1172	37.04427 93.62377 30.64996	lh.fusiform	ex
1173	37.7884 92.31722 31.74726	lh.fusiform	ex
1174	38.83126 93.88057 29.84962	lh.fusiform	ex
1175	42.54957 89.49754 15.04964	lh.fusiform	ex
1176	41.73042 94.56389 8.45714	lh.fusiform	ex
1177	39.81359 94.46134 28.9958	lh.insula	ex
1178	37.05876 93.94059 31.04962	lh.fusiform	ex
1179	35.14007 88.07498 9.61406	lh.inferiortemporal	ex
1180	33.2344 113.26746 13.19993	lh.middletemporal	ex
1181	38.42194 91.02252 7.92281	lh.fusiform	ex
1182	40.80975 93.75272 8.36409	lh.fusiform	ex
1183	40.10134 94.00639 6.78654	lh.fusiform	ex
1184	39.61752 95.28696 5.63077	lh.fusiform	ex
1185	38.08813 92.26586 5.0833	lh.inferiortemporal	ex
1186	38.87119 92.84355 32.62368	lh.insula	ex
1187	40.12551 96.98498 5.341	lh.fusiform	ex
1188	38.60674 94.8598 4.57877	lh.inferiortemporal	ex
1189	39.12133 95.83152 27.02901	lh.fusiform	ex
1190	41.22906 96.68828 27.30774	lh.insula	ex
1191	38.99601 96.30606 28.08684	lh.insula	ex
1192	43.80853 95.74747 11.34297	lh.fusiform	ex
1193	43.72405 97.2482 11.07272	lh.fusiform	ex
1194	39.22919 98.13398 4.51913	lh.fusiform	ex
1195	44.42433 97.55196 9.23326	lh.fusiform	ex
1196	42.35014 98.07145 5.53854	lh.fusiform	ex
1197	43.00034 98.28769 11.29481	lh.fusiform	ex
1198	44.12266 99.08452 8.06209	lh.fusiform	ex
1199	36.99112 98.84031 5.20069	lh.fusiform	ex
1200	37.83403 97.88986 5.11775	lh.fusiform	ex
1201	37.1004 99.89879 4.34504	lh.fusiform	ex
1202	40.75848 100.78241 4.00045	lh.fusiform	ex
1203	41.08068 102.67226 3.65638	lh.fusiform	ex
1204	36.60875 91.10845 4.98146	lh.inferiortemporal	ex
1205	35.81327 98.93583 6.49911	lh.inferiortemporal	ex
1206	37.18944 97.23578 5.94777	lh.inferiortemporal	ex
1207	39.60503 99.85899 3.88115	lh.fusiform	ex
1208	41.33303 110.08601 2.89709	lh.fusiform	ex
1209	39.01442 112.95855 4.90714	lh.fusiform	ex
1210	46.24854 122.29512 14.36376	lh.temporalpole	ex
1211	36.61063 128.3243 18.99307	lh.temporalpole	ex
1212	43.99004 99.20431 6.56895	lh.fusiform	ex
1213	41.91953 99.82101 4.81696	lh.fusiform	ex
1214	43.29152 99.72535 9.32599	lh.fusiform	ex
1215	42.8949 100.64895 5.63246	lh.fusiform	ex
1216	34.86731 101.0964 7.12969	lh.fusiform	ex
1217	35.46302 100.25063 6.11819	lh.fusiform	ex
1218	34.99123 102.49508 6.26243	lh.fusiform	ex
1219	34.25231 100.83004 9.06996	lh.inferiortemporal	ex
1220	36.22015 100.75408 4.67255	lh.fusiform	ex
1221	36.55673 101.88668 3.99084	lh.fusiform	ex
1222	38.3181 100.67338 3.62525	lh.fusiform	ex
1223	42.24808 106.97312 2.48588	lh.fusiform	ex
1224	45.20115 123.30165 14.79389	lh.temporalpole	ex
1225	39.53866 125.4867 14.88722	lh.temporalpole	ex
1226	36.28069 126.34743 14.66492	lh.temporalpole	ex
1227	37.5574 95.71118 3.962	lh.inferiortemporal	ex
1228	37.75675 127.4905 17.67419	lh.temporalpole	ex
1229	38.30785 110.18722 3.49253	lh.fusiform	ex
1230	36.52259 93.55099 3.32685	lh.inferiortemporal	ex
1231	36.99808 96.49245 4.66659	lh.inferiortemporal	ex
1232	60.74112 130.75774 25.79371	lh.lateralorbitofrontal	ex
1233	56.93953 145.94372 28.19724	lh.lateralorbitofrontal	ex
1234	57.37829 143.79553 27.6276	lh.lateralorbitofrontal	ex
1235	43.31209 118.84389 24.8276	lh.temporalpole	ex
1236	41.26572 120.70521 27.21759	lh.temporalpole	ex
1237	42.37378 121.40912 26.21107	lh.temporalpole	ex
1238	38.92239 124.46639 13.56766	lh.temporalpole	ex
1239	42.45646 125.17075 15.49719	lh.temporalpole	ex
1240	48.01644 121.30269 15.58212	lh.temporalpole	ex
1241	47.42033 122.25323 15.88007	lh.temporalpole	ex
1242	37.72725 126.58883 15.66632	lh.temporalpole	ex
1243	40.72068 126.80724 17.61491	lh.temporalpole	ex
1244	38.0304 101.91117 3.23284	lh.fusiform	ex
1245	35.92352 102.78181 4.56697	lh.fusiform	ex
1246	34.81898 103.54945 7.08507	lh.inferiortemporal	ex
1247	38.70288 103.19088 2.72341	lh.fusiform	ex
1248	40.91884 107.20985 2.0352	lh.fusiform	ex
1249	40.179 103.62764 2.88155	lh.fusiform	ex
1250	37.61528 104.67155 2.90877	lh.fusiform	ex
1251	45.8723 121.01945 12.71515	lh.temporalpole	ex
1252	48.95523 119.70647 16.51911	lh.temporalpole	ex
1253	43.29613 121.38849 13.04395	lh.temporalpole	ex
1254	36.31064 104.28695 3.99547	lh.fusiform	ex
1255	34.11109 105.49429 11.22877	lh.fusiform	ex
1256	33.93844 103.32056 11.02799	lh.inferiortemporal	ex
1257	34.45715 105.92401 9.36766	lh.inferiortemporal	ex
1258	33.83266 107.5882 12.78457	lh.inferiortemporal	ex
1259	34.55169 105.22842 9.85049	lh.fusiform	ex
1260	34.52111 103.62469 8.96899	lh.inferiortemporal	ex
1261	34.13646 105.17152 11.56506	lh.inferiortemporal	ex
1262	34.98729 106.22988 8.17896	lh.inferiortemporal	ex
1263	42.2478 103.25285 4.76081	lh.fusiform	ex
1264	40.58506 104.9649 2.54305	lh.fusiform	ex
1265	42.05111 105.65146 2.9241	lh.fusiform	ex
1266	35.68214 105.62004 5.0303	lh.fusiform	ex
1267	38.29157 106.23579 2.57602	lh.fusiform	ex
1268	34.48828 107.26427 9.1352	lh.fusiform	ex
1269	34.25023 108.55841 10.42364	lh.fusiform	ex
1270	34.19425 107.08529 6.76458	lh.inferiortemporal	ex
1271	39.78418 106.09245 2.05215	lh.fusiform	ex
1272	36.03959 107.25825 4.70799	lh.fusiform	ex
1273	35.12277 105.16927 6.42445	lh.inferiortemporal	ex
1274	34.82752 108.67122 9.81525	lh.fusiform	ex
1275	35.17938 110.77834 9.31834	lh.fusiform	ex
1276	34.24702 108.90543 11.79626	lh.inferiortemporal	ex
1277	35.09684 107.86423 8.2995	lh.inferiortemporal	ex
1278	30.51598 105.09026 2.82464	lh.inferiortemporal	ex
1279	37.94154 107.76659 2.87222	lh.fusiform	ex
1280	33.94068 109.31218 12.21302	lh.inferiortemporal	ex
1281	33.98124 109.75988 9.45255	lh.inferiortemporal	ex
1282	40.37346 111.37696 3.51025	lh.fusiform	ex
1283	38.83192 111.06471 3.79478	lh.fusiform	ex
1284	32.60877 108.5465 4.85167	lh.inferiortemporal	ex
1285	42.44523 123.81534 14.12017	lh.temporalpole	ex
1286	40.53391 108.69911 2.3144	lh.fusiform	ex
1287	39.05131 109.11246 2.62531	lh.fusiform	ex
1288	36.99683 109.6132 4.09118	lh.fusiform	ex
1289	42.5753 109.88177 3.28154	lh.fusiform	ex
1290	28.99146 105.86805 3.14813	lh.inferiortemporal	ex
1291	31.60733 107.57308 3.84513	lh.inferiortemporal	ex
1292	43.51438 125.23113 17.08864	lh.temporalpole	ex
1293	34.68713 126.99677 14.89942	lh.temporalpole	ex
1294	35.59082 108.44192 6.22268	lh.fusiform	ex
1295	36.15109 109.74766 5.72119	lh.fusiform	ex
1296	36.85753 108.09693 3.70398	lh.fusiform	ex
1297	26.7515 109.59574 4.41699	lh.middletemporal	ex
1298	34.98771 111.57489 10.55882	lh.fusiform	ex
1299	34.30182 110.69129 12.12289	lh.temporalpole	ex
1300	35.35403 113.29541 11.13399	lh.temporalpole	ex
1301	35.67352 111.73729 7.89308	lh.fusiform	ex
1302	36.15513 110.95206 6.3475	lh.fusiform	ex
1303	36.40097 113.42824 7.82601	lh.fusiform	ex
1304	45.92293 113.31861 8.54672	lh.temporalpole	ex
1305	43.664 123.01787 13.85724	lh.temporalpole	ex
1306	32.05964 88.77352 10.31661	lh.inferiortemporal	ex
1307	32.63025 88.64601 8.90162	lh.inferiortemporal	ex
1308	29.93855 91.28136 6.17619	lh.inferiortemporal	ex
1309	28.00002 98.84953 3.10958	lh.inferiortemporal	ex
1310	26.03173 100.5855 3.28283	lh.inferiortemporal	ex
1311	24.7388 100.92742 3.85817	lh.inferiortemporal	ex
1312	27.36297 102.25743 2.71636	lh.inferiortemporal	ex
1313	31.98334 105.99626 3.49192	lh.inferiortemporal	ex
1314	29.96622 108.17074 3.5568	lh.inferiortemporal	ex
1315	28.81771 107.37173 3.5282	lh.inferiortemporal	ex
1316	33.56438 110.32952 15.81533	lh.inferiortemporal	ex
1317	34.24727 112.82592 16.30057	lh.inferiortemporal	ex
1318	29.16934 100.31635 2.57424	lh.inferiortemporal	ex
1319	28.87375 102.16658 2.53034	lh.inferiortemporal	ex
1320	30.49387 103.50097 2.64494	lh.inferiortemporal	ex
1321	31.304 112.51255 41.91403	lh.insula	ex
1322	28.84863 115.17009 43.22337	lh.insula	ex
1323	24.56347 103.27144 15.6521	lh.middletemporal	ex
1324	27.02498 108.08325 4.0626	lh.middletemporal	ex
1325	23.45133 115.05248 19.0116	lh.middletemporal	ex
1326	28.20116 110.17234 4.31854	lh.middletemporal	ex
1327	25.44714 110.48397 5.17666	lh.middletemporal	ex
1328	33.99602 113.30685 15.03902	lh.middletemporal	ex
1329	26.98716 116.05474 21.51086	lh.middletemporal	ex
1330	21.63367 115.41971 10.63709	lh.middletemporal	ex
1331	31.56507 116.86395 11.76628	lh.middletemporal	ex
1332	34.38733 115.86455 14.95599	lh.middletemporal	ex
1333	31.20464 119.11389 11.92271	lh.middletemporal	ex
1334	30.14856 120.24485 11.81147	lh.middletemporal	ex
1335	28.88181 119.86989 11.89251	lh.middletemporal	ex
1336	30.25506 121.89535 12.09187	lh.middletemporal	ex
1337	30.90995 123.04653 12.31284	lh.middletemporal	ex
1338	35.27252 120.38719 12.7592	lh.temporalpole	ex
1339	30.11127 125.45425 19.94562	lh.temporalpole	ex
1340	33.80404 123.67919 12.25015	lh.temporalpole	ex
1341	31.80189 123.09121 12.26845	lh.temporalpole	ex
1342	32.46013 124.45221 12.52451	lh.temporalpole	ex
1343	35.65046 128.45631 18.3399	lh.temporalpole	ex
1344	36.98789 111.98636 5.44521	lh.fusiform	ex
1345	38.10614 111.93667 4.65185	lh.fusiform	ex
1346	40.31231 112.56921 4.39853	lh.fusiform	ex
1347	31.16494 90.1814 6.76411	lh.inferiortemporal	ex
1348	28.97838 91.59898 7.54978	lh.inferiortemporal	ex
1349	32.06039 110.1022 5.33305	lh.inferiortemporal	ex
1350	30.71691 110.41689 4.76248	lh.inferiortemporal	ex
1351	29.62419 109.45887 3.99389	lh.inferiortemporal	ex
1352	23.84416 109.91097 5.6748	lh.middletemporal	ex
1353	28.49426 111.76922 5.35665	lh.middletemporal	ex
1354	27.63732 112.83767 6.19927	lh.middletemporal	ex
1355	22.83706 116.08727 10.50457	lh.middletemporal	ex
1356	42.91269 111.15737 4.34181	lh.fusiform	ex
1357	44.57069 111.63412 6.33183	lh.temporalpole	ex
1358	48.51036 120.83347 17.09576	lh.temporalpole	ex
1359	42.48341 112.6105 5.10969	lh.fusiform	ex
1360	45.91013 123.84579 16.48934	lh.temporalpole	ex
1361	30.40735 89.95573 9.11187	lh.inferiortemporal	ex
1362	31.4986 89.4315 8.11436	lh.inferiortemporal	ex
1363	33.96834 112.19592 16.0736	lh.inferiortemporal	ex
1364	30.6298 114.98225 42.71896	lh.insula	ex
1365	37.99031 120.81973 40.6818	lh.lateralorbitofrontal	ex
1366	33.56449 117.00354 13.46567	lh.middletemporal	ex
1367	32.48279 119.99009 12.25732	lh.middletemporal	ex
1368	42.99669 118.02111 10.00676	lh.temporalpole	ex
1369	35.36132 116.10929 15.1941	lh.temporalpole	ex
1370	33.60255 118.9727 12.84957	lh.temporalpole	ex
1371	32.69565 121.68634 12.10135	lh.temporalpole	ex
1372	34.71376 127.94207 16.53083	lh.temporalpole	ex
1373	32.37085 127.44686 15.64461	lh.temporalpole	ex
1374	37.12728 113.34474 6.50677	lh.fusiform	ex
1375	34.55604 124.56247 12.72554	lh.temporalpole	ex
1376	33.93984 126.19499 13.72303	lh.temporalpole	ex
1377	32.64497 126.56313 14.06843	lh.temporalpole	ex
1378	39.68334 122.98024 12.98977	lh.temporalpole	ex
1379	33.84226 110.95962 16.04116	lh.temporalpole	ex
1380	32.49349 127.77255 19.19473	lh.temporalpole	ex
1381	36.27315 114.18982 9.82644	lh.temporalpole	ex
1382	38.3731 113.90661 6.17009	lh.fusiform	ex
1383	39.30223 114.72788 6.69236	lh.temporalpole	ex
1384	41.31613 113.23728 5.11928	lh.fusiform	ex
1385	43.54621 112.95745 6.30782	lh.temporalpole	ex
1386	40.94736 114.44801 6.15128	lh.temporalpole	ex
1387	35.99216 123.93186 12.6642	lh.temporalpole	ex
1388	36.97056 124.91502 13.42718	lh.temporalpole	ex
1389	30.9109 100.53306 2.70077	lh.inferiortemporal	ex
1390	25.79327 103.60097 12.5205	lh.middletemporal	ex
1391	23.17371 117.41795 11.9149	lh.middletemporal	ex
1392	23.30754 107.99346 5.97548	lh.middletemporal	ex
1393	32.97576 112.51221 11.88106	lh.middletemporal	ex
1394	26.28658 114.75572 7.9799	lh.middletemporal	ex
1395	23.87719 115.26883 9.0608	lh.middletemporal	ex
1396	30.09201 124.13515 12.87634	lh.middletemporal	ex
1397	31.91727 125.70365 13.34643	lh.temporalpole	ex
1398	40.40301 91.88718 33.182	lh.insula	ex
1399	34.34076 101.91425 7.58544	lh.fusiform	ex
1400	34.48717 102.68261 6.73485	lh.fusiform	ex
1401	34.40688 100.32549 7.18796	lh.inferiortemporal	ex
1402	34.07606 102.26628 9.46159	lh.inferiortemporal	ex
1403	33.90625 101.59864 4.62737	lh.inferiortemporal	ex
1404	34.59603 104.72829 7.34797	lh.inferiortemporal	ex
1405	26.07056 88.34044 11.83993	lh.inferiortemporal	ex
1406	39.26081 102.49273 33.63486	lh.insula	ex
1407	17.10297 88.31818 27.10685	lh.middletemporal	ex
1408	16.54085 93.92675 34.54523	lh.middletemporal	ex
1409	17.56343 88.74475 26.98487	lh.middletemporal	ex
1410	12.39735 93.88424 34.55165	lh.middletemporal	ex
1411	17.3226 94.16354 34.88762	lh.middletemporal	ex
1412	15.24083 95.00786 33.9748	lh.middletemporal	ex
1413	12.69225 94.19802 34.58424	lh.superiortemporal	ex
1414	18.72547 94.48837 38.96914	lh.superiortemporal	ex
1415	18.23172 94.28619 37.85742	lh.superiortemporal	ex
1416	9.7189 90.71437 43.26179	lh.superiortemporal	ex
1417	12.50632 96.01501 49.99797	lh.superiortemporal	ex
1418	9.48565 91.39982 43.18391	lh.superiortemporal	ex
1419	10.61734 98.01298 49.43328	lh.superiortemporal	ex
1420	9.37705 99.07209 48.77932	lh.superiortemporal	ex
1421	11.52812 98.39418 48.35901	lh.superiortemporal	ex
1422	11.22548 100.244 36.79617	lh.superiortemporal	ex
1423	27.30877 98.62459 37.74685	lh.superiortemporal	ex
1424	15.29524 98.31312 35.40046	lh.superiortemporal	ex
1425	8.46789 94.5104 35.09633	lh.middletemporal	ex
1426	9.32339 95.13438 34.94189	lh.middletemporal	ex
1427	4.02104 92.71227 28.4758	lh.middletemporal	ex
1428	26.33011 98.83387 38.86621	lh.superiortemporal	ex
1429	15.19705 88.36668 27.0599	lh.middletemporal	ex
1430	12.47368 88.70221 26.19242	lh.middletemporal	ex
1431	16.19584 89.24074 26.43126	lh.middletemporal	ex
1432	3.46138 89.57177 27.49112	lh.middletemporal	ex
1433	12.47103 90.18519 25.32818	lh.middletemporal	ex
1434	8.90022 90.36803 24.94981	lh.middletemporal	ex
1435	9.54526 91.62644 24.96293	lh.middletemporal	ex
