# Simulation Minimum: 0.0 0.0 0.0
# Simulation Maximum: 141.0981 176.00237 130.5685
# Box Minimum: 70.54905 0.0 65.28425
# Box Maximum: 141.0981 88.001185 130.5685
# <8260>
# ID	Position (x y z)	Area	type
70	72.51766 22.80597 70.95964	lh.cuneus	ex
71	72.85506 23.66178 83.74499	lh.cuneus	ex
72	72.77805 25.02747 83.99023	lh.cuneus	ex
73	73.62832 24.31144 81.41001	lh.cuneus	ex
74	72.9804 23.84257 79.32722	lh.cuneus	ex
75	71.73078 22.84637 69.4793	lh.cuneus	ex
76	73.38361 25.40518 82.72524	lh.cuneus	ex
77	71.41915 26.19017 84.28066	lh.cuneus	ex
78	73.50496 24.57513 80.04132	lh.cuneus	ex
79	72.80461 26.73787 82.54392	lh.cuneus	ex
80	71.77261 23.46971 66.57609	lh.cuneus	ex
81	72.70304 24.97607 65.78281	lh.cuneus	ex
82	73.17205 26.12217 79.80815	lh.cuneus	ex
83	72.47244 24.82784 74.4215	lh.cuneus	ex
84	73.07516 25.97597 76.89497	lh.cuneus	ex
85	71.84981 24.5181 73.25062	lh.cuneus	ex
86	72.09178 24.69991 67.02136	lh.cuneus	ex
87	71.42733 27.23447 83.06036	lh.cuneus	ex
88	72.71642 27.19228 80.99665	lh.cuneus	ex
89	71.92639 28.42673 79.66161	lh.cuneus	ex
90	73.02116 26.71705 78.25517	lh.cuneus	ex
91	72.93748 26.28125 74.10999	lh.cuneus	ex
92	72.11214 25.6473 71.69866	lh.cuneus	ex
93	70.95195 25.4643 70.61833	lh.cuneus	ex
94	72.71751 26.77394 72.36541	lh.cuneus	ex
95	70.64774 26.32919 69.55053	lh.cuneus	ex
96	71.1546 25.81113 68.01517	lh.cuneus	ex
97	72.44867 26.34363 65.43738	lh.cuneus	ex
98	72.37278 28.35394 78.06394	lh.cuneus	ex
99	73.04846 26.96629 75.47074	lh.cuneus	ex
100	72.94303 28.4237 75.47537	lh.cuneus	ex
101	72.81174 27.9532 72.2728	lh.cuneus	ex
102	72.92628 28.91902 74.02314	lh.cuneus	ex
103	72.60728 28.42342 70.75149	lh.cuneus	ex
104	71.20563 27.25851 67.84772	lh.cuneus	ex
105	72.32134 29.07136 76.70837	lh.cuneus	ex
106	72.83997 30.11415 73.78698	lh.cuneus	ex
107	71.69711 27.66047 69.45524	lh.cuneus	ex
108	71.88842 27.51594 66.50848	lh.cuneus	ex
109	71.23216 28.26979 68.55962	lh.cuneus	ex
110	71.54343 29.1149 66.38986	lh.cuneus	ex
111	71.63586 30.91177 75.75888	lh.cuneus	ex
112	72.17134 31.45925 74.28972	lh.cuneus	ex
113	72.73637 30.88797 72.20315	lh.cuneus	ex
114	72.61822 30.16305 70.91688	lh.cuneus	ex
115	71.56576 29.58942 67.94121	lh.cuneus	ex
116	72.06763 32.23416 72.70589	lh.cuneus	ex
117	72.04165 30.71976 69.00335	lh.cuneus	ex
118	71.6316 33.86793 72.14363	lh.cuneus	ex
119	71.60561 32.31905 68.58431	lh.cuneus	ex
120	71.92253 32.36598 65.43383	lh.cuneus	ex
121	70.9812 29.85639 81.1495	lh.precuneus	ex
122	70.63419 48.90483 71.1767	lh.precuneus	ex
123	76.58464 45.59969 69.19188	rh.cuneus	ex
124	72.68866 57.16654 69.397	rh.isthmuscingulate	ex
125	72.91423 56.87458 67.90436	rh.isthmuscingulate	ex
126	75.6718 60.26808 68.61378	rh.isthmuscingulate	ex
127	71.841 33.50367 69.62161	lh.cuneus	ex
128	71.49154 32.88749 66.96644	lh.cuneus	ex
129	71.95905 34.26304 70.76241	lh.cuneus	ex
130	71.51044 34.91824 69.89824	lh.cuneus	ex
131	71.67109 34.91529 66.96858	lh.cuneus	ex
132	73.37433 61.95011 65.61572	rh.isthmuscingulate	ex
133	71.91643 35.18957 65.43965	lh.cuneus	ex
134	70.85283 36.27246 69.72066	lh.cuneus	ex
135	71.14449 56.89054 73.47077	lh.isthmuscingulate	ex
136	70.68499 58.62416 72.31419	lh.isthmuscingulate	ex
137	70.71613 58.61217 83.7684	lh.precuneus	ex
138	72.86808 55.37407 67.23064	rh.isthmuscingulate	ex
139	73.76899 58.32129 67.18957	rh.isthmuscingulate	ex
140	74.06831 57.80621 65.95544	rh.isthmuscingulate	ex
141	72.23521 57.31357 73.09962	rh.isthmuscingulate	ex
142	72.026 58.94437 72.70491	rh.isthmuscingulate	ex
143	72.48811 54.30334 70.71433	rh.precuneus	ex
144	72.32675 53.02689 69.35593	rh.precuneus	ex
145	72.61492 53.57867 67.65597	rh.precuneus	ex
146	70.97873 36.52926 68.16938	lh.cuneus	ex
147	71.08096 34.22584 75.5538	lh.precuneus	ex
148	71.2077 46.99188 70.6285	lh.precuneus	ex
149	70.73174 48.31578 68.10393	lh.precuneus	ex
150	72.56722 56.0094 70.66755	rh.isthmuscingulate	ex
151	72.37079 59.48141 71.45834	rh.isthmuscingulate	ex
152	74.21467 59.61569 68.18759	rh.isthmuscingulate	ex
153	77.4853 47.0732 66.80005	rh.precuneus	ex
154	76.23082 46.27402 66.80772	rh.precuneus	ex
155	70.84527 55.08247 72.32659	lh.isthmuscingulate	ex
156	76.22265 59.58939 66.18853	rh.isthmuscingulate	ex
157	73.30614 62.83378 68.36406	rh.isthmuscingulate	ex
158	72.54612 64.82358 68.26033	rh.isthmuscingulate	ex
159	78.75796 47.61913 68.52172	rh.precuneus	ex
160	73.18426 55.81083 72.69239	rh.precuneus	ex
161	71.24165 38.72994 65.98157	lh.cuneus	ex
162	72.7404 58.72318 69.86436	rh.isthmuscingulate	ex
163	70.83543 61.08538 73.70973	lh.isthmuscingulate	ex
164	71.9298 57.23442 74.84678	rh.isthmuscingulate	ex
165	71.50287 58.55343 75.4407	rh.isthmuscingulate	ex
166	71.69399 59.73701 74.30693	rh.isthmuscingulate	ex
167	70.90551 63.5376 66.13008	lh.isthmuscingulate	ex
168	71.13766 67.65513 66.83814	lh.isthmuscingulate	ex
169	72.06233 57.1623 78.60501	rh.isthmuscingulate	ex
170	71.76515 65.67713 66.78185	rh.isthmuscingulate	ex
171	73.41229 55.9938 65.67899	rh.isthmuscingulate	ex
172	71.2375 55.41074 81.86392	lh.isthmuscingulate	ex
173	70.93147 56.573 81.52691	lh.isthmuscingulate	ex
174	71.52626 59.62287 76.71215	lh.isthmuscingulate	ex
175	71.39897 60.71623 75.41837	lh.isthmuscingulate	ex
176	71.36865 56.83518 83.88372	rh.isthmuscingulate	ex
177	71.48291 58.0553 82.02931	rh.isthmuscingulate	ex
178	70.86539 68.70351 69.31586	lh.isthmuscingulate	ex
179	71.26538 70.10918 70.32423	rh.isthmuscingulate	ex
180	71.00057 70.28825 67.75391	lh.isthmuscingulate	ex
181	71.03943 71.62147 85.30052	lh.posteriorcingulate	ex
182	71.49954 71.43304 87.04911	rh.posteriorcingulate	ex
183	71.37884 70.47538 82.59967	lh.posteriorcingulate	ex
184	72.12094 72.21296 78.5133	rh.posteriorcingulate	ex
185	73.50122 73.83606 74.94208	rh.posteriorcingulate	ex
186	71.65588 76.31585 74.30745	rh.posteriorcingulate	ex
187	70.67466 68.94551 88.63306	lh.posteriorcingulate	ex
188	70.89475 69.81909 89.27855	lh.posteriorcingulate	ex
189	70.91528 75.17885 81.11819	lh.posteriorcingulate	ex
190	70.87623 74.64545 79.92631	lh.posteriorcingulate	ex
191	71.49181 71.549 83.72656	rh.posteriorcingulate	ex
192	71.68466 71.62329 79.92379	rh.posteriorcingulate	ex
193	70.99056 74.0404 82.59986	lh.posteriorcingulate	ex
194	73.53969 75.36991 75.46463	rh.posteriorcingulate	ex
195	70.74408 48.68199 81.61312	lh.isthmuscingulate	ex
196	70.66403 50.05544 81.93152	lh.isthmuscingulate	ex
197	71.54647 48.29777 80.3027	lh.precuneus	ex
198	71.18345 49.37689 73.77455	rh.precuneus	ex
199	71.35228 51.2284 81.01044	lh.isthmuscingulate	ex
200	71.15121 50.84541 79.30281	lh.isthmuscingulate	ex
201	71.55454 52.82634 81.7132	lh.isthmuscingulate	ex
202	78.43165 43.79832 77.02143	rh.cuneus	ex
203	71.10561 51.88195 78.36145	lh.isthmuscingulate	ex
204	71.0836 49.86288 78.53184	lh.precuneus	ex
205	78.15962 42.89004 78.29065	rh.precuneus	ex
206	73.70045 61.27453 67.12665	rh.isthmuscingulate	ex
207	74.68718 46.85135 65.55381	rh.lingual	ex
208	71.77378 55.23048 83.95782	rh.isthmuscingulate	ex
209	70.85867 53.44597 82.90739	lh.isthmuscingulate	ex
210	74.9968 58.62103 65.30395	rh.isthmuscingulate	ex
211	72.04985 53.40166 80.52181	lh.isthmuscingulate	ex
212	71.80203 52.84026 78.87769	lh.isthmuscingulate	ex
213	70.73803 51.85873 76.33641	lh.isthmuscingulate	ex
214	71.85407 53.91402 77.82773	lh.isthmuscingulate	ex
215	72.21927 54.65015 80.59962	lh.isthmuscingulate	ex
216	76.48838 72.65562 76.7485	rh.posteriorcingulate	ex
217	72.39098 55.21766 82.1045	rh.isthmuscingulate	ex
218	72.07293 56.785 80.75842	rh.isthmuscingulate	ex
219	71.02826 53.03986 75.05593	lh.isthmuscingulate	ex
220	74.70092 54.45449 79.55163	rh.isthmuscingulate	ex
221	72.08328 54.92672 78.88943	lh.isthmuscingulate	ex
222	71.61205 57.6255 77.86452	lh.isthmuscingulate	ex
223	71.12212 59.95003 80.06627	lh.isthmuscingulate	ex
224	70.72344 61.21436 80.9761	lh.isthmuscingulate	ex
225	71.44795 54.13575 76.03101	lh.isthmuscingulate	ex
226	71.86636 55.95267 78.69463	lh.isthmuscingulate	ex
227	71.48951 55.63922 75.77421	lh.isthmuscingulate	ex
228	70.71166 53.40508 72.95064	lh.isthmuscingulate	ex
229	81.56864 44.53205 76.54918	rh.cuneus	ex
230	79.81976 44.44274 76.07954	rh.cuneus	ex
231	71.69634 56.83837 80.0678	lh.isthmuscingulate	ex
232	71.67881 56.44235 77.37614	lh.isthmuscingulate	ex
233	70.59547 55.75452 71.10922	lh.isthmuscingulate	ex
234	71.85913 61.6442 87.67161	lh.posteriorcingulate	ex
235	71.4497 62.30986 84.79587	lh.posteriorcingulate	ex
236	71.34831 63.6906 84.75697	lh.posteriorcingulate	ex
237	70.91359 67.44842 89.32816	lh.posteriorcingulate	ex
238	71.51229 57.84678 79.42841	lh.isthmuscingulate	ex
239	71.3602 56.9756 74.87804	lh.isthmuscingulate	ex
240	71.48345 58.43621 76.46054	lh.isthmuscingulate	ex
241	71.10497 58.8842 80.44512	lh.isthmuscingulate	ex
242	71.10544 66.00024 67.31876	lh.isthmuscingulate	ex
243	71.50258 60.23799 78.60152	lh.isthmuscingulate	ex
244	71.90195 62.44744 83.98354	rh.isthmuscingulate	ex
245	76.63993 59.85405 65.82138	rh.isthmuscingulate	ex
246	76.16706 60.06249 67.01829	rh.isthmuscingulate	ex
247	71.19827 65.06824 65.91361	lh.isthmuscingulate	ex
248	71.44559 61.91197 78.88153	lh.isthmuscingulate	ex
249	76.76024 70.8222 76.54317	rh.isthmuscingulate	ex
250	71.33805 62.55179 76.02201	lh.isthmuscingulate	ex
251	71.50635 58.75568 77.29732	rh.isthmuscingulate	ex
252	71.35353 67.62634 66.42558	rh.isthmuscingulate	ex
253	70.9108 63.51865 74.94029	lh.isthmuscingulate	ex
254	73.41165 59.72669 69.36862	rh.isthmuscingulate	ex
255	71.00767 62.5073 80.21998	lh.isthmuscingulate	ex
256	71.40825 63.13242 77.5958	lh.isthmuscingulate	ex
257	71.13915 65.37713 77.43425	lh.isthmuscingulate	ex
258	71.05111 68.59198 67.69361	lh.isthmuscingulate	ex
259	70.64723 66.17607 75.79854	lh.isthmuscingulate	ex
260	70.86755 65.63305 68.87297	lh.isthmuscingulate	ex
261	70.97116 65.54223 80.19975	lh.isthmuscingulate	ex
262	71.13065 66.08873 78.55278	lh.isthmuscingulate	ex
263	71.08826 67.07069 81.03616	lh.isthmuscingulate	ex
264	78.13997 69.71965 76.42725	rh.isthmuscingulate	ex
265	71.16823 67.82712 78.33653	lh.isthmuscingulate	ex
266	74.73078 72.94959 75.72051	rh.posteriorcingulate	ex
267	71.27978 70.77808 81.05077	lh.isthmuscingulate	ex
268	71.03347 70.43531 78.47405	lh.isthmuscingulate	ex
269	70.81736 72.24826 78.39946	lh.isthmuscingulate	ex
270	70.98416 72.80094 79.9224	lh.isthmuscingulate	ex
271	71.2653 69.73632 85.66841	lh.posteriorcingulate	ex
272	73.52641 72.10666 77.16843	rh.isthmuscingulate	ex
273	72.46333 70.92949 77.58843	rh.isthmuscingulate	ex
274	71.43325 69.9755 88.48263	rh.posteriorcingulate	ex
275	71.42836 71.01345 85.50835	rh.posteriorcingulate	ex
276	71.75303 73.69618 80.86536	rh.posteriorcingulate	ex
277	71.68458 73.89463 73.02366	rh.posteriorcingulate	ex
278	71.15564 75.46666 72.85854	rh.posteriorcingulate	ex
279	70.77785 77.58572 71.78758	rh.posteriorcingulate	ex
280	70.71406 67.39948 70.01572	lh.isthmuscingulate	ex
281	71.45816 68.11584 80.04199	lh.isthmuscingulate	ex
282	70.95438 69.10733 77.52664	lh.isthmuscingulate	ex
283	71.3461 60.13772 77.68709	rh.isthmuscingulate	ex
284	71.3816 77.36621 68.90891	rh.posteriorcingulate	ex
285	71.43931 69.65928 80.0616	lh.isthmuscingulate	ex
286	71.11093 66.39355 82.44762	lh.posteriorcingulate	ex
287	71.13536 72.2207 83.32721	lh.posteriorcingulate	ex
288	70.57543 76.43479 69.60705	lh.posteriorcingulate	ex
289	71.64874 61.31983 74.71926	rh.isthmuscingulate	ex
290	73.45534 61.05226 71.70805	rh.isthmuscingulate	ex
291	73.9321 62.26209 69.5425	rh.isthmuscingulate	ex
292	71.94258 75.77164 67.02988	rh.posteriorcingulate	ex
293	70.81486 70.40088 69.37728	lh.isthmuscingulate	ex
294	77.07887 60.38025 68.21189	rh.isthmuscingulate	ex
295	71.57814 73.42118 82.85337	rh.posteriorcingulate	ex
296	70.70285 71.2762 70.29703	lh.isthmuscingulate	ex
297	71.91633 74.71541 66.0929	rh.posteriorcingulate	ex
298	87.47164 49.32668 67.85831	rh.precuneus	ex
299	70.98865 70.92633 66.93299	lh.isthmuscingulate	ex
300	85.92364 49.51454 68.14833	rh.precuneus	ex
301	70.70811 72.8212 66.91605	lh.isthmuscingulate	ex
302	72.96264 74.42607 78.10456	rh.posteriorcingulate	ex
303	70.76693 73.17882 70.12867	lh.isthmuscingulate	ex
304	70.64947 74.87628 68.98082	lh.isthmuscingulate	ex
305	74.05106 79.07801 65.33592	rh.posteriorcingulate	ex
306	72.988 76.04979 78.15571	rh.posteriorcingulate	ex
307	72.87323 78.98421 66.79631	rh.posteriorcingulate	ex
308	72.61749 80.93364 67.46646	rh.posteriorcingulate	ex
309	70.85909 75.99022 71.6133	rh.posteriorcingulate	ex
310	71.66768 77.6222 74.62921	rh.posteriorcingulate	ex
311	71.16858 86.4183 74.85053	rh.posteriorcingulate	ex
312	70.80929 6.30284 67.6444	lh.lateraloccipital	ex
313	70.58405 6.91148 69.20652	lh.lateraloccipital	ex
314	70.95639 7.36968 66.82733	lh.lateraloccipital	ex
315	73.19861 35.86047 65.2999	rh.lingual	ex
316	71.09373 80.22438 99.91468	lh.paracentral	ex
317	71.38556 87.49748 97.36981	rh.paracentral	ex
318	71.38518 82.45779 81.44618	rh.posteriorcingulate	ex
319	70.86828 60.03662 118.94583	lh.paracentral	ex
320	71.3195 60.42835 117.44401	lh.paracentral	ex
321	71.3916 61.33252 120.14952	lh.paracentral	ex
322	70.59581 59.7434 115.6173	lh.paracentral	ex
323	70.63208 59.17784 113.19725	lh.paracentral	ex
324	71.02694 60.27185 114.04371	lh.paracentral	ex
325	71.03294 60.50899 116.30346	lh.paracentral	ex
326	71.16109 61.69889 113.88156	lh.paracentral	ex
327	70.69469 58.89036 111.67053	lh.paracentral	ex
328	71.59095 59.7054 110.94554	lh.paracentral	ex
329	71.67667 59.7035 109.58889	lh.paracentral	ex
330	71.41289 61.52889 111.52796	lh.paracentral	ex
331	72.33603 61.96615 117.03207	lh.paracentral	ex
332	72.04951 62.04681 115.89264	lh.paracentral	ex
333	71.7465 62.70823 115.04321	lh.paracentral	ex
334	71.08841 62.54876 112.71669	lh.paracentral	ex
335	71.10284 59.35912 108.84326	lh.paracentral	ex
336	72.18743 61.2656 109.12857	lh.paracentral	ex
337	70.94071 60.18049 107.7307	lh.paracentral	ex
338	71.62927 61.39122 107.83904	lh.paracentral	ex
339	71.12325 62.09022 121.58441	lh.paracentral	ex
340	70.63986 63.80637 121.50911	lh.paracentral	ex
341	71.95753 62.50485 119.30513	lh.paracentral	ex
342	72.45065 62.74786 117.69061	lh.paracentral	ex
343	71.94263 64.1927 119.59895	lh.paracentral	ex
344	72.98669 64.27102 117.31742	lh.paracentral	ex
345	72.6326 64.35714 114.83576	lh.paracentral	ex
346	70.71168 64.40045 112.51776	lh.paracentral	ex
347	71.77601 62.23013 110.25712	lh.paracentral	ex
348	72.42011 64.98275 118.52806	lh.paracentral	ex
349	73.27828 65.05984 115.98472	lh.paracentral	ex
350	71.26221 63.86654 109.93186	lh.paracentral	ex
351	71.10906 61.93099 106.76754	lh.paracentral	ex
352	71.68275 63.35439 106.61368	lh.paracentral	ex
353	70.89339 64.73757 120.36692	lh.paracentral	ex
354	72.43899 66.6446 118.45619	lh.paracentral	ex
355	71.85182 64.28671 108.0819	lh.paracentral	ex
356	70.82712 65.10099 104.60768	lh.paracentral	ex
357	73.29722 66.33087 116.14337	lh.paracentral	ex
358	71.67051 65.20057 113.47519	lh.paracentral	ex
359	70.64499 66.29385 109.76084	lh.paracentral	ex
360	71.28561 65.82497 107.88282	lh.paracentral	ex
361	71.8047 66.29646 105.03284	lh.paracentral	ex
362	71.61347 67.54113 119.71894	lh.paracentral	ex
363	71.76127 69.04002 120.10291	lh.paracentral	ex
364	73.02463 67.20498 117.4042	lh.paracentral	ex
365	73.29002 67.33101 114.73616	lh.paracentral	ex
366	73.02107 68.97473 116.63548	lh.paracentral	ex
367	72.30887 66.90236 113.21806	lh.paracentral	ex
368	71.25015 68.22856 112.06954	lh.paracentral	ex
369	71.72777 66.80283 106.34776	lh.paracentral	ex
370	71.09964 68.4643 106.668	lh.paracentral	ex
371	70.63361 67.08392 103.75297	lh.paracentral	ex
372	73.22291 68.89437 114.94226	lh.paracentral	ex
373	71.4339 69.53307 105.50671	lh.paracentral	ex
374	72.33909 70.02935 119.02067	lh.paracentral	ex
375	71.39826 70.09572 121.59416	lh.precentral	ex
376	72.73846 70.13663 117.20209	lh.paracentral	ex
377	72.7052 70.37279 113.65797	lh.paracentral	ex
378	71.71353 70.13565 112.30447	lh.paracentral	ex
379	71.34688 69.41207 103.7853	lh.paracentral	ex
380	72.20793 71.36919 119.69475	lh.paracentral	ex
381	72.74178 71.47804 116.37011	lh.paracentral	ex
382	72.49542 72.22592 113.78601	lh.paracentral	ex
383	70.87365 70.8678 105.65446	lh.paracentral	ex
384	70.93641 70.57529 102.98103	lh.paracentral	ex
385	71.8837 71.61843 121.29038	lh.paracentral	ex
386	72.00077 73.24623 121.84245	lh.paracentral	ex
387	72.33421 72.63631 119.10524	lh.paracentral	ex
388	72.46859 72.6379 117.6003	lh.paracentral	ex
389	72.29605 74.03963 120.52666	lh.paracentral	ex
390	72.7725 72.44435 114.90931	lh.paracentral	ex
391	72.46166 73.88115 117.05143	lh.paracentral	ex
392	70.62478 73.92673 112.19621	lh.paracentral	ex
393	71.00409 71.43483 104.11416	lh.paracentral	ex
394	70.63275 72.56679 103.67197	lh.paracentral	ex
395	72.52144 73.80588 115.30966	lh.paracentral	ex
396	71.66064 74.18009 113.12195	lh.paracentral	ex
397	71.73432 73.65583 123.0154	lh.precentral	ex
398	72.42997 75.24086 118.07323	lh.paracentral	ex
399	72.27448 75.27211 115.09901	lh.paracentral	ex
400	71.69087 75.86583 114.0346	lh.paracentral	ex
401	70.70467 72.99966 102.23994	lh.paracentral	ex
402	72.39874 75.40094 120.04352	lh.paracentral	ex
403	72.43989 76.49075 121.31277	lh.paracentral	ex
404	72.25417 76.20158 116.85513	lh.paracentral	ex
405	71.20953 77.92673 114.21792	lh.paracentral	ex
406	72.05163 77.73357 123.79984	lh.paracentral	ex
407	72.16744 76.21692 123.17602	lh.paracentral	ex
408	72.32122 78.81457 122.87336	lh.paracentral	ex
409	71.03687 77.63208 125.23238	lh.precentral	ex
410	71.79651 75.02856 123.57946	lh.precentral	ex
411	72.48548 77.79037 121.12343	lh.paracentral	ex
412	72.09305 77.79776 116.95213	lh.paracentral	ex
413	70.57846 78.48665 112.98091	lh.paracentral	ex
414	72.28913 78.48641 118.19531	lh.paracentral	ex
415	72.4646 78.34994 119.88039	lh.paracentral	ex
416	72.17761 80.15502 117.98712	lh.paracentral	ex
417	71.6321 78.93136 115.37932	lh.paracentral	ex
418	71.18565 77.79854 103.39976	lh.paracentral	ex
419	70.60723 77.47309 101.12089	lh.paracentral	ex
420	72.26718 80.04916 122.35906	lh.paracentral	ex
421	72.41226 79.82011 120.61987	lh.paracentral	ex
422	71.82445 80.74688 115.4693	lh.paracentral	ex
423	71.11111 80.05689 112.50271	lh.paracentral	ex
424	71.82682 79.07498 104.23057	lh.paracentral	ex
425	72.3036 80.68048 119.47603	lh.paracentral	ex
426	71.25695 79.26278 107.63462	lh.paracentral	ex
427	71.99725 79.87015 106.44742	lh.paracentral	ex
428	71.98314 80.11169 102.91358	lh.paracentral	ex
429	72.05939 81.28965 123.20193	lh.paracentral	ex
430	72.28275 82.13001 119.77881	lh.paracentral	ex
431	72.17389 81.28189 116.83392	lh.paracentral	ex
432	70.72744 79.41448 110.59197	lh.paracentral	ex
433	71.93449 81.31357 113.8297	lh.paracentral	ex
434	71.53782 79.61284 109.82635	lh.paracentral	ex
435	72.31281 80.63265 109.7268	lh.paracentral	ex
436	71.53637 79.61135 108.63116	lh.paracentral	ex
437	72.20645 81.40949 106.11192	lh.paracentral	ex
438	71.79129 80.68724 101.02015	lh.paracentral	ex
439	72.11727 81.45247 104.14527	lh.paracentral	ex
440	71.86968 82.3423 101.1651	lh.paracentral	ex
441	71.56672 83.17989 82.93014	rh.posteriorcingulate	ex
442	71.38109 80.93215 124.97987	lh.paracentral	ex
443	70.57879 79.0186 125.88768	lh.precentral	ex
444	70.57658 81.70203 125.94375	lh.precentral	ex
445	72.10096 82.54621 122.5081	lh.paracentral	ex
446	72.44614 82.65519 117.0517	lh.paracentral	ex
447	72.48055 82.75643 113.45923	lh.paracentral	ex
448	72.2525 82.18778 109.63899	lh.paracentral	ex
449	72.21454 82.73298 107.45864	lh.paracentral	ex
450	72.0597 82.72588 103.16102	lh.paracentral	ex
451	71.77213 83.79983 100.79244	lh.paracentral	ex
452	71.14929 76.80352 88.77362	lh.posteriorcingulate	ex
453	71.01724 78.28981 88.80155	lh.posteriorcingulate	ex
454	70.5743 79.10998 87.236	lh.posteriorcingulate	ex
455	72.27158 82.74321 121.04198	lh.paracentral	ex
456	71.92686 84.07923 122.90492	lh.paracentral	ex
457	72.09748 84.27624 121.4388	lh.paracentral	ex
458	72.42891 82.97783 118.50655	lh.paracentral	ex
459	72.51096 84.49052 118.76486	lh.paracentral	ex
460	72.58191 83.99749 116.16565	lh.paracentral	ex
461	72.42263 83.52953 111.86227	lh.paracentral	ex
462	72.57298 84.25486 114.75403	lh.paracentral	ex
463	72.24141 83.37405 110.48154	lh.paracentral	ex
464	72.06733 85.51238 111.74064	lh.paracentral	ex
465	71.88026 85.00708 109.40513	lh.paracentral	ex
466	71.85496 84.36861 107.57854	lh.paracentral	ex
467	71.96966 83.89751 103.7236	lh.paracentral	ex
