# Simulation Minimum: 0.0 0.0 0.0
# Simulation Maximum: 141.0981 176.00237 130.5685
# Box Minimum: 0.0 88.001185 65.28425
# Box Maximum: 70.54905 176.00237 130.5685
# <5656>
# ID	Position (x y z)	Area	type
100	47.15035 111.75702 102.84843	lh.superiorfrontal	ex
101	68.631 113.07203 81.0837	lh.caudalanteriorcingulate	ex
102	68.64797 111.2312 79.17977	lh.posteriorcingulate	ex
103	69.51493 109.89301 67.2327	lh.caudalanteriorcingulate	ex
104	69.43711 111.04129 68.71694	lh.caudalanteriorcingulate	ex
105	69.29739 120.16311 66.28585	lh.caudalanteriorcingulate	ex
106	68.01174 127.68468 66.60444	lh.caudalanteriorcingulate	ex
107	67.62139 131.00516 66.82766	lh.caudalanteriorcingulate	ex
108	69.36165 108.48111 67.11975	lh.medialorbitofrontal	ex
109	69.73611 110.69675 65.98044	lh.medialorbitofrontal	ex
110	70.23868 120.12966 67.69989	rh.caudalanteriorcingulate	ex
111	70.22632 113.99685 85.93341	lh.caudalanteriorcingulate	ex
112	69.16944 113.02046 82.47635	lh.caudalanteriorcingulate	ex
113	68.74791 114.27952 79.85793	lh.caudalanteriorcingulate	ex
114	68.52491 112.88159 78.39144	lh.caudalanteriorcingulate	ex
115	68.94078 115.04323 80.26264	lh.caudalanteriorcingulate	ex
116	68.33105 111.99879 76.58709	lh.posteriorcingulate	ex
117	69.16824 111.39781 70.36548	lh.caudalanteriorcingulate	ex
118	69.07793 113.20929 71.0208	lh.caudalanteriorcingulate	ex
119	69.02921 119.7759 67.91988	lh.caudalanteriorcingulate	ex
120	69.04184 110.33966 70.99569	lh.posteriorcingulate	ex
121	70.42015 119.29356 74.63538	rh.caudalanteriorcingulate	ex
122	69.58547 94.05109 73.74219	lh.posteriorcingulate	ex
123	64.77858 113.12619 92.78935	lh.caudalanteriorcingulate	ex
124	69.43914 106.55272 103.2822	lh.superiorfrontal	ex
125	68.16088 106.55973 100.65783	lh.superiorfrontal	ex
126	69.20035 109.28822 101.55844	lh.superiorfrontal	ex
127	70.32657 109.4965 99.88754	lh.superiorfrontal	ex
128	69.69693 109.40146 98.28978	lh.superiorfrontal	ex
129	70.35691 110.21292 97.01871	lh.superiorfrontal	ex
130	67.41794 108.3093 99.56747	lh.superiorfrontal	ex
131	68.04625 108.8564 98.19599	lh.superiorfrontal	ex
132	69.33204 110.96045 95.58708	lh.superiorfrontal	ex
133	68.00567 110.53881 95.44366	lh.superiorfrontal	ex
134	66.70865 112.81657 93.42237	lh.superiorfrontal	ex
135	67.45199 113.89685 92.70835	lh.superiorfrontal	ex
136	64.081 114.29906 92.27546	lh.superiorfrontal	ex
137	64.89266 115.36929 91.59586	lh.superiorfrontal	ex
138	67.00851 111.31389 94.4661	lh.caudalanteriorcingulate	ex
139	69.78664 110.28217 103.32508	lh.superiorfrontal	ex
140	67.37983 109.24624 96.7815	lh.superiorfrontal	ex
141	70.11369 112.24536 94.77667	lh.superiorfrontal	ex
142	69.21262 113.65058 93.35427	lh.superiorfrontal	ex
143	69.83777 119.18431 88.56188	lh.superiorfrontal	ex
144	70.45822 115.48014 84.60032	lh.caudalanteriorcingulate	ex
145	68.60255 108.12983 77.97063	lh.posteriorcingulate	ex
146	61.33337 109.67781 104.84051	lh.superiorfrontal	ex
147	69.66245 114.17631 82.06398	lh.caudalanteriorcingulate	ex
148	68.58025 112.95319 75.21382	lh.caudalanteriorcingulate	ex
149	68.85688 115.62319 76.12508	lh.caudalanteriorcingulate	ex
150	68.77024 110.78494 72.82854	lh.posteriorcingulate	ex
151	70.13763 116.59048 69.44367	rh.caudalanteriorcingulate	ex
152	65.00314 110.60847 94.07827	lh.caudalanteriorcingulate	ex
153	64.17735 109.249 95.06326	lh.superiorfrontal	ex
154	63.7099 111.69713 92.99645	lh.superiorfrontal	ex
155	63.11717 116.00164 89.34617	lh.caudalanteriorcingulate	ex
156	66.65877 116.70882 88.9158	lh.caudalanteriorcingulate	ex
157	69.05426 117.40994 89.89613	lh.superiorfrontal	ex
158	61.523 115.91722 89.79252	lh.caudalanteriorcingulate	ex
159	63.37947 117.04046 88.03119	lh.superiorfrontal	ex
160	61.7853 116.95495 88.47755	lh.caudalanteriorcingulate	ex
161	41.71556 115.10708 96.45543	lh.caudalmiddlefrontal	ex
162	61.52404 93.12132 92.17861	lh.posteriorcingulate	ex
163	64.55285 108.1169 103.6746	lh.superiorfrontal	ex
164	62.67009 108.47677 104.54444	lh.superiorfrontal	ex
165	48.56671 107.48293 104.3124	lh.superiorfrontal	ex
166	61.5141 109.92863 106.5869	lh.superiorfrontal	ex
167	43.39509 118.44898 92.1938	lh.superiorfrontal	ex
168	61.70258 116.07454 90.04789	lh.superiorfrontal	ex
169	63.09629 120.88453 82.21052	lh.superiorfrontal	ex
170	62.39757 124.55763 78.99487	lh.superiorfrontal	ex
171	70.27027 115.43938 83.00721	lh.caudalanteriorcingulate	ex
172	70.08243 117.17297 85.2132	lh.caudalanteriorcingulate	ex
173	70.20381 117.44163 81.90005	lh.caudalanteriorcingulate	ex
174	69.11458 116.38865 79.93338	lh.caudalanteriorcingulate	ex
175	69.02763 115.29214 73.553	lh.caudalanteriorcingulate	ex
176	69.00458 117.41238 78.63669	lh.caudalanteriorcingulate	ex
177	70.46886 106.98214 84.58294	rh.caudalanteriorcingulate	ex
178	70.54692 118.60743 77.26661	rh.caudalanteriorcingulate	ex
179	70.34403 118.05754 75.8222	rh.caudalanteriorcingulate	ex
180	68.91075 116.92529 73.29537	lh.caudalanteriorcingulate	ex
181	69.39623 113.98669 69.5994	lh.caudalanteriorcingulate	ex
182	69.8696 113.73222 67.06785	lh.caudalanteriorcingulate	ex
183	67.63654 90.97463 65.89417	lh.posteriorcingulate	ex
184	68.79008 93.83211 67.4913	lh.posteriorcingulate	ex
185	69.44485 95.1932 72.24192	lh.posteriorcingulate	ex
186	68.72072 94.78053 65.69179	lh.posteriorcingulate	ex
187	68.90675 96.61327 66.34825	lh.posteriorcingulate	ex
188	69.06585 105.98567 68.00197	lh.posteriorcingulate	ex
189	69.59967 93.3114 69.15658	rh.posteriorcingulate	ex
190	69.94063 94.54291 73.4185	rh.posteriorcingulate	ex
191	69.91214 112.74812 66.17167	lh.caudalanteriorcingulate	ex
192	69.88747 116.18362 66.79288	lh.caudalanteriorcingulate	ex
193	69.03065 103.05447 68.20583	lh.posteriorcingulate	ex
194	69.13279 107.45148 68.65688	lh.posteriorcingulate	ex
195	70.30355 93.02014 74.19701	rh.posteriorcingulate	ex
196	69.03875 99.56962 68.94436	lh.posteriorcingulate	ex
197	68.95705 99.08545 66.29424	lh.posteriorcingulate	ex
198	69.02683 101.95023 69.72271	lh.posteriorcingulate	ex
199	69.01097 104.64676 68.74112	lh.posteriorcingulate	ex
200	69.75689 96.58767 65.95012	rh.caudalanteriorcingulate	ex
201	70.38862 94.84093 65.51203	rh.posteriorcingulate	ex
202	69.3391 96.29759 67.86064	rh.posteriorcingulate	ex
203	66.70422 107.97411 105.66161	lh.superiorfrontal	ex
204	66.96782 109.58421 105.49634	lh.superiorfrontal	ex
205	65.11578 109.38196 104.27837	lh.superiorfrontal	ex
206	62.12007 111.45467 91.96679	lh.superiorfrontal	ex
207	62.90596 114.46873 91.6642	lh.superiorfrontal	ex
208	50.23065 123.81089 94.85737	lh.superiorfrontal	ex
209	68.97307 117.0309 87.59473	lh.caudalanteriorcingulate	ex
210	65.98377 117.35254 87.73322	lh.superiorfrontal	ex
211	68.27044 118.19869 86.54575	lh.caudalanteriorcingulate	ex
212	39.53192 104.21752 99.72318	lh.caudalmiddlefrontal	ex
213	40.02033 104.04161 97.87065	lh.caudalmiddlefrontal	ex
214	38.29971 105.40093 99.81296	lh.caudalmiddlefrontal	ex
215	39.18673 104.96438 97.15626	lh.caudalmiddlefrontal	ex
216	46.77126 109.65893 102.24339	lh.caudalmiddlefrontal	ex
217	41.01982 114.85507 97.0905	lh.caudalmiddlefrontal	ex
218	47.41521 115.64406 101.40293	lh.caudalmiddlefrontal	ex
219	39.82617 103.01785 99.19853	lh.precentral	ex
220	38.31133 104.53119 98.80558	lh.precentral	ex
221	39.74896 103.97132 97.37301	lh.precentral	ex
222	40.10917 104.30354 94.23395	lh.precentral	ex
223	40.44226 103.63332 95.44415	lh.precentral	ex
224	39.29556 104.89019 95.08034	lh.precentral	ex
225	42.89764 135.2979 80.13371	lh.rostralmiddlefrontal	ex
226	47.0943 109.75768 101.46843	lh.superiorfrontal	ex
227	59.30784 121.91388 107.33958	lh.superiorfrontal	ex
228	61.23461 120.72624 105.54129	lh.superiorfrontal	ex
229	50.48196 123.86679 96.23016	lh.superiorfrontal	ex
230	66.77533 118.06442 86.79943	lh.caudalanteriorcingulate	ex
231	68.55211 119.19197 85.24355	lh.caudalanteriorcingulate	ex
232	65.59433 118.50006 85.80725	lh.superiorfrontal	ex
233	69.6235 118.71994 84.50246	lh.caudalanteriorcingulate	ex
234	69.58069 111.49237 71.20553	rh.caudalanteriorcingulate	ex
235	69.66843 112.12603 69.78283	rh.caudalanteriorcingulate	ex
236	69.76976 117.5228 80.62868	lh.caudalanteriorcingulate	ex
237	70.21173 119.35123 82.11304	lh.caudalanteriorcingulate	ex
238	70.43145 123.45888 72.8631	rh.caudalanteriorcingulate	ex
239	70.51084 125.17556 70.78865	rh.caudalanteriorcingulate	ex
240	69.65977 118.54762 79.33199	lh.caudalanteriorcingulate	ex
241	69.2738 119.17689 75.59037	lh.caudalanteriorcingulate	ex
242	69.41616 115.47398 69.37291	lh.caudalanteriorcingulate	ex
243	68.62197 123.07476 66.25173	lh.caudalanteriorcingulate	ex
244	67.30591 119.85965 84.27338	lh.caudalanteriorcingulate	ex
245	69.66154 119.75135 83.11464	lh.caudalanteriorcingulate	ex
246	63.23572 118.59282 85.12314	lh.caudalanteriorcingulate	ex
247	64.15684 118.16649 86.04659	lh.superiorfrontal	ex
248	64.14134 119.37455 83.96808	lh.superiorfrontal	ex
249	63.59028 118.8371 84.9876	lh.superiorfrontal	ex
250	68.57543 121.32129 82.58429	lh.caudalanteriorcingulate	ex
251	70.04246 120.69628 80.21506	lh.caudalanteriorcingulate	ex
252	69.51078 120.18102 74.84421	lh.caudalanteriorcingulate	ex
253	68.91526 117.82189 70.04359	lh.caudalanteriorcingulate	ex
254	68.83748 121.21848 70.87743	lh.caudalanteriorcingulate	ex
255	70.32019 120.97771 74.71672	rh.caudalanteriorcingulate	ex
256	69.92454 119.81151 78.7065	lh.caudalanteriorcingulate	ex
257	68.981 116.33091 70.53555	lh.caudalanteriorcingulate	ex
258	69.65358 116.76891 67.85939	lh.caudalanteriorcingulate	ex
259	67.2913 120.95758 83.00307	lh.caudalanteriorcingulate	ex
260	65.84334 119.30203 84.58452	lh.superiorfrontal	ex
261	68.8435 122.49682 81.01865	lh.caudalanteriorcingulate	ex
262	66.08234 122.43837 81.2724	lh.caudalanteriorcingulate	ex
263	67.71595 123.21384 80.4852	lh.caudalanteriorcingulate	ex
264	63.10272 122.33836 80.77538	lh.caudalanteriorcingulate	ex
265	69.05621 121.78407 65.60479	lh.caudalanteriorcingulate	ex
266	68.5076 123.84223 69.34829	lh.caudalanteriorcingulate	ex
267	64.13269 122.6351 80.91798	lh.caudalanteriorcingulate	ex
268	67.627 126.53833 70.36104	lh.caudalanteriorcingulate	ex
269	67.46748 128.34136 69.33963	lh.caudalanteriorcingulate	ex
270	70.39927 124.27523 74.39548	rh.caudalanteriorcingulate	ex
271	70.10363 117.08727 65.46914	lh.caudalanteriorcingulate	ex
272	68.77643 109.20686 73.13565	lh.posteriorcingulate	ex
273	69.31895 118.28298 68.37884	lh.caudalanteriorcingulate	ex
274	65.92577 121.35763 82.22463	lh.superiorfrontal	ex
275	69.76034 122.27302 79.65101	lh.caudalanteriorcingulate	ex
276	69.72288 122.08468 76.13588	lh.caudalanteriorcingulate	ex
277	69.082 119.42042 72.05838	lh.caudalanteriorcingulate	ex
278	69.62907 120.92121 86.33843	lh.superiorfrontal	ex
279	68.96554 121.496 84.7361	lh.superiorfrontal	ex
280	69.79767 108.46429 73.95218	rh.caudalanteriorcingulate	ex
281	69.48711 109.98573 71.6793	rh.caudalanteriorcingulate	ex
282	69.7022 123.26297 77.98883	lh.caudalanteriorcingulate	ex
283	69.07683 104.21162 65.28549	lh.medialorbitofrontal	ex
284	69.38156 107.39175 72.2865	rh.caudalanteriorcingulate	ex
285	69.74664 111.05619 68.13263	rh.caudalanteriorcingulate	ex
286	63.84088 116.23291 90.69064	lh.superiorfrontal	ex
287	66.28413 117.28425 88.77809	lh.superiorfrontal	ex
288	63.59413 117.58094 87.94488	lh.superiorfrontal	ex
289	65.07486 123.2635 80.40942	lh.superiorfrontal	ex
290	67.64463 124.36578 79.4248	lh.caudalanteriorcingulate	ex
291	69.29407 121.32406 73.34892	lh.caudalanteriorcingulate	ex
292	69.54562 122.95636 76.72954	lh.caudalanteriorcingulate	ex
293	69.22752 106.2817 66.0115	lh.medialorbitofrontal	ex
294	63.75457 123.25985 80.22466	lh.caudalanteriorcingulate	ex
295	62.87816 124.15436 79.38275	lh.caudalanteriorcingulate	ex
296	63.14593 123.20317 80.25802	lh.caudalanteriorcingulate	ex
297	69.58929 125.0131 94.16803	lh.superiorfrontal	ex
298	69.06439 124.38703 75.33652	lh.caudalanteriorcingulate	ex
299	69.42751 107.63245 65.39518	lh.medialorbitofrontal	ex
300	69.22607 94.46489 70.64052	lh.posteriorcingulate	ex
301	68.88458 97.62523 65.56153	lh.posteriorcingulate	ex
302	69.11961 102.97765 78.23698	lh.posteriorcingulate	ex
303	68.95232 107.61687 71.56759	lh.posteriorcingulate	ex
304	69.29453 97.71431 68.4754	rh.caudalanteriorcingulate	ex
305	69.48926 102.11043 70.32519	rh.caudalanteriorcingulate	ex
306	69.63909 105.25389 67.4178	rh.caudalanteriorcingulate	ex
307	69.65486 94.2965 71.89311	rh.posteriorcingulate	ex
308	69.38672 95.44146 70.99214	rh.posteriorcingulate	ex
309	69.33176 94.92005 69.22783	rh.posteriorcingulate	ex
310	69.86078 96.27913 73.99541	rh.posteriorcingulate	ex
311	66.37013 119.04188 85.97806	lh.caudalanteriorcingulate	ex
312	67.38745 118.44096 87.35374	lh.superiorfrontal	ex
313	64.53591 118.43694 86.19613	lh.superiorfrontal	ex
314	67.44701 120.50064 84.37858	lh.superiorfrontal	ex
315	65.88102 124.62434 79.52001	lh.caudalanteriorcingulate	ex
316	68.68021 125.24498 78.739	lh.caudalanteriorcingulate	ex
317	65.44896 125.83428 78.90233	lh.superiorfrontal	ex
318	68.78513 123.40974 72.27024	lh.caudalanteriorcingulate	ex
319	68.37629 126.14852 76.15368	lh.caudalanteriorcingulate	ex
320	66.79751 129.40306 71.76657	lh.caudalanteriorcingulate	ex
321	66.76317 130.10184 70.99474	lh.caudalanteriorcingulate	ex
322	70.38273 121.99976 89.81044	lh.superiorfrontal	ex
323	70.28932 122.22226 86.96765	lh.superiorfrontal	ex
324	68.77201 102.1999 75.62765	lh.posteriorcingulate	ex
325	68.84311 103.31501 74.17438	lh.posteriorcingulate	ex
326	69.4172 99.59069 68.0666	rh.caudalanteriorcingulate	ex
327	70.41346 119.0192 68.97501	rh.caudalanteriorcingulate	ex
328	69.62684 98.85948 85.25266	lh.posteriorcingulate	ex
329	69.7202 100.4738 83.22611	lh.posteriorcingulate	ex
330	69.2231 101.73097 84.25229	lh.posteriorcingulate	ex
331	68.31697 101.55275 78.66262	lh.posteriorcingulate	ex
332	68.92285 102.02949 79.71317	lh.posteriorcingulate	ex
333	70.32022 100.18417 84.36358	rh.posteriorcingulate	ex
334	70.18978 100.69101 82.25922	rh.posteriorcingulate	ex
335	69.4603 124.79697 78.07416	lh.caudalanteriorcingulate	ex
336	67.8355 126.69987 78.29687	lh.caudalanteriorcingulate	ex
337	68.61568 126.25077 77.63204	lh.caudalanteriorcingulate	ex
338	68.26603 125.53289 71.02572	lh.caudalanteriorcingulate	ex
339	63.27965 120.95274 82.26134	lh.superiorfrontal	ex
340	70.33577 124.84807 88.6713	lh.superiorfrontal	ex
341	65.84575 123.29984 80.75942	lh.superiorfrontal	ex
342	70.47663 123.57989 89.04907	rh.superiorfrontal	ex
343	69.82668 124.76024 91.38776	lh.superiorfrontal	ex
344	69.04756 126.10622 95.76909	lh.superiorfrontal	ex
345	70.02379 125.92128 89.62107	lh.superiorfrontal	ex
346	55.89677 140.99411 92.88524	lh.superiorfrontal	ex
347	67.9723 127.99602 75.55577	lh.caudalanteriorcingulate	ex
348	67.7405 127.05169 72.74094	lh.caudalanteriorcingulate	ex
349	69.58544 97.69336 86.42142	lh.posteriorcingulate	ex
350	70.30485 97.48501 81.85174	lh.posteriorcingulate	ex
351	69.93085 98.9615 83.50425	lh.posteriorcingulate	ex
352	69.98073 98.853 78.32121	lh.posteriorcingulate	ex
353	70.06814 100.84234 81.7607	lh.posteriorcingulate	ex
354	70.24054 100.50995 80.41536	lh.posteriorcingulate	ex
355	69.44564 99.62868 77.48503	lh.posteriorcingulate	ex
356	68.92906 100.51679 78.57135	lh.posteriorcingulate	ex
357	64.20521 125.74044 78.88649	lh.superiorfrontal	ex
358	66.36786 127.0306 78.36499	lh.caudalanteriorcingulate	ex
359	66.25886 127.13971 78.39846	lh.caudalanteriorcingulate	ex
360	70.4157 136.70378 74.90376	lh.caudalanteriorcingulate	ex
361	70.28571 136.28907 73.48638	lh.caudalanteriorcingulate	ex
362	64.0321 125.90967 78.71187	lh.caudalanteriorcingulate	ex
363	66.65431 133.18646 68.51121	lh.caudalanteriorcingulate	ex
364	69.97842 133.03872 75.89841	lh.caudalanteriorcingulate	ex
365	69.83576 135.03493 71.3245	lh.caudalanteriorcingulate	ex
366	69.15668 134.27109 70.12823	lh.caudalanteriorcingulate	ex
367	69.01266 134.88951 68.56168	lh.caudalanteriorcingulate	ex
368	70.12292 137.84585 72.39063	lh.caudalanteriorcingulate	ex
369	70.00816 137.6693 70.24569	lh.rostralanteriorcingulate	ex
370	69.5546 136.09979 68.22043	lh.rostralanteriorcingulate	ex
371	69.47956 140.30389 72.54929	lh.rostralanteriorcingulate	ex
372	69.68326 138.55879 68.55917	lh.rostralanteriorcingulate	ex
373	69.03911 136.80983 66.82938	lh.rostralanteriorcingulate	ex
374	69.13117 138.50407 67.12297	lh.rostralanteriorcingulate	ex
375	61.96429 140.93532 71.9413	lh.rostralanteriorcingulate	ex
376	61.87895 141.55029 70.40118	lh.rostralanteriorcingulate	ex
377	62.4541 121.06543 105.16939	lh.superiorfrontal	ex
378	70.18354 134.79308 82.92443	lh.superiorfrontal	ex
379	70.29843 133.62377 81.47777	lh.superiorfrontal	ex
380	70.30992 133.31634 79.82567	lh.superiorfrontal	ex
381	63.0501 140.14878 74.06416	lh.superiorfrontal	ex
382	67.25257 142.17641 72.95623	lh.superiorfrontal	ex
383	69.85328 144.76893 72.34449	lh.superiorfrontal	ex
384	65.41148 149.09561 78.3938	lh.superiorfrontal	ex
385	69.96444 132.06229 69.03034	rh.caudalanteriorcingulate	ex
386	70.5274 134.74098 86.91867	rh.superiorfrontal	ex
387	70.49875 133.67958 83.9811	rh.superiorfrontal	ex
388	70.27653 135.18781 83.57446	rh.superiorfrontal	ex
389	70.34915 136.76975 85.2472	rh.superiorfrontal	ex
390	70.47332 139.40549 77.91497	rh.superiorfrontal	ex
391	70.31801 141.96332 73.006	rh.superiorfrontal	ex
392	67.85723 128.18579 73.53076	lh.caudalanteriorcingulate	ex
393	69.8471 138.11231 78.10494	lh.caudalanteriorcingulate	ex
394	69.48429 139.1983 76.14795	lh.caudalanteriorcingulate	ex
395	69.88542 136.99266 69.05603	lh.rostralanteriorcingulate	ex
396	70.23965 143.37778 74.02826	rh.superiorfrontal	ex
397	70.28099 99.56783 80.07206	lh.posteriorcingulate	ex
398	69.83296 129.06866 69.46459	rh.caudalanteriorcingulate	ex
399	68.16749 129.95316 76.01233	lh.caudalanteriorcingulate	ex
400	70.03019 134.65496 72.98498	lh.caudalanteriorcingulate	ex
401	70.01756 136.96044 71.11198	lh.caudalanteriorcingulate	ex
402	67.4846 129.49944 72.93	lh.caudalanteriorcingulate	ex
403	67.01513 122.67716 81.71182	lh.superiorfrontal	ex
404	65.51308 125.77415 79.11043	lh.superiorfrontal	ex
405	67.89247 127.06171 79.09657	lh.superiorfrontal	ex
406	68.08086 130.48703 73.18503	lh.caudalanteriorcingulate	ex
407	67.02957 130.41006 71.05865	lh.caudalanteriorcingulate	ex
408	69.95841 138.6865 74.83645	lh.caudalanteriorcingulate	ex
409	69.81408 139.39488 73.07235	lh.caudalanteriorcingulate	ex
410	70.24922 145.06325 74.19614	rh.superiorfrontal	ex
411	62.35482 136.20359 82.92288	lh.superiorfrontal	ex
412	70.149 127.06221 72.50016	rh.caudalanteriorcingulate	ex
413	70.12332 126.30001 71.18557	rh.caudalanteriorcingulate	ex
