# Simulation Minimum: 0.0 0.0 0.0
# Simulation Maximum: 141.0981 176.00237 130.5685
# Box Minimum: 0.0 0.0 0.0
# Box Maximum: 70.54905 88.001185 65.28425
# <5802>
# ID	Position (x y z)	Area	type
1252	31.30755 39.11244 49.54851	lh.fusiform	ex
1253	26.31831 40.23355 45.84731	lh.fusiform	ex
1254	28.61767 37.08686 35.01626	lh.fusiform	ex
1255	26.59133 40.17474 34.38061	lh.fusiform	ex
1256	31.74139 39.65468 49.84278	lh.fusiform	ex
1257	29.94716 41.68374 47.83158	lh.fusiform	ex
1258	30.99189 41.46699 48.66048	lh.fusiform	ex
1259	27.37133 42.62608 46.0645	lh.fusiform	ex
1260	25.53278 41.9913 44.68591	lh.fusiform	ex
1261	26.88279 42.42073 46.04022	lh.fusiform	ex
1262	27.82161 44.334 46.05063	lh.fusiform	ex
1263	31.23859 45.42668 36.27912	lh.fusiform	ex
1264	29.04663 44.75841 46.76101	lh.fusiform	ex
1265	29.14288 44.87344 47.0259	lh.fusiform	ex
1266	27.38417 44.94543 45.81961	lh.fusiform	ex
1267	29.94997 45.48305 47.31606	lh.fusiform	ex
1268	37.64113 49.67516 37.03711	lh.fusiform	ex
1269	27.59035 40.79398 46.68317	lh.inferiortemporal	ex
1270	23.4573 37.4314 51.46314	lh.inferiortemporal	ex
1271	28.91201 40.52063 47.618	lh.inferiortemporal	ex
1272	31.57184 40.62976 49.61978	lh.inferiortemporal	ex
1273	30.38941 40.82607 48.57904	lh.inferiortemporal	ex
1274	26.09733 41.03791 45.75591	lh.inferiortemporal	ex
1275	24.97795 40.7161 45.09122	lh.inferiortemporal	ex
1276	28.57318 41.98864 47.12821	lh.inferiortemporal	ex
1277	31.28434 42.95062 48.6809	lh.inferiortemporal	ex
1278	30.83379 44.17626 48.08259	lh.inferiortemporal	ex
1279	29.93045 43.45163 47.52754	lh.inferiortemporal	ex
1280	29.90919 43.23547 47.8154	lh.inferiortemporal	ex
1281	27.79626 47.99246 45.84778	lh.inferiortemporal	ex
1282	25.11952 48.39636 44.30033	lh.inferiortemporal	ex
1283	61.67686 73.56686 61.42608	lh.isthmuscingulate	ex
1284	64.79269 73.57815 62.35049	lh.isthmuscingulate	ex
1285	47.31887 39.82644 43.95659	lh.lingual	ex
1286	44.02924 45.40587 45.27186	lh.lingual	ex
1287	47.87078 66.25265 49.74765	lh.parahippocampal	ex
1288	26.65 27.91344 43.81593	lh.fusiform	ex
1289	27.99705 29.59999 44.61097	lh.fusiform	ex
1290	24.95999 30.34498 44.35652	lh.lateraloccipital	ex
1291	21.98219 30.27063 40.26452	lh.fusiform	ex
1292	22.50991 31.57526 38.81088	lh.fusiform	ex
1293	23.05249 40.78688 34.60427	lh.fusiform	ex
1294	26.17292 43.13623 45.04219	lh.fusiform	ex
1295	23.65903 44.03021 33.46436	lh.fusiform	ex
1296	25.67448 45.25776 32.99146	lh.fusiform	ex
1297	28.97651 45.61213 32.11688	lh.fusiform	ex
1298	27.36345 30.55879 34.98104	lh.fusiform	ex
1299	27.32352 32.13541 35.09043	lh.fusiform	ex
1300	24.29445 32.4684 36.46764	lh.fusiform	ex
1301	50.59022 31.55377 44.90778	lh.fusiform	ex
1302	50.70166 30.51562 43.65187	lh.fusiform	ex
1303	50.63583 33.55751 44.67965	lh.fusiform	ex
1304	49.94974 29.29289 42.58735	lh.fusiform	ex
1305	50.88535 32.07202 42.50287	lh.fusiform	ex
1306	48.83725 35.92364 44.8667	lh.fusiform	ex
1307	49.2915 42.84274 42.00825	lh.fusiform	ex
1308	30.70342 46.53647 31.93018	lh.fusiform	ex
1309	46.64597 29.50943 39.92157	lh.fusiform	ex
1310	31.67133 30.39303 46.4898	lh.fusiform	ex
1311	30.69147 30.74538 45.83768	lh.fusiform	ex
1312	25.50871 34.0728 35.95457	lh.fusiform	ex
1313	43.83176 48.56305 46.49341	lh.fusiform	ex
1314	25.19681 39.55733 45.12536	lh.inferiortemporal	ex
1315	31.17166 28.85446 46.22377	lh.lateraloccipital	ex
1316	27.60732 31.16716 45.3515	lh.fusiform	ex
1317	21.95965 31.60333 42.40261	lh.fusiform	ex
1318	21.75244 31.89281 40.11974	lh.fusiform	ex
1319	26.47094 39.24126 46.5874	lh.fusiform	ex
1320	25.72804 38.42389 34.53691	lh.fusiform	ex
1321	19.91768 43.4498 34.66743	lh.fusiform	ex
1322	56.60471 52.54425 42.93143	lh.lingual	ex
1323	25.07924 38.33994 45.51634	lh.fusiform	ex
1324	23.37893 38.12494 34.94627	lh.fusiform	ex
1325	30.38607 39.49912 33.57592	lh.fusiform	ex
1326	22.35989 43.0161 41.09656	lh.fusiform	ex
1327	30.0446 43.33391 33.52905	lh.fusiform	ex
1328	25.29895 41.83217 34.01818	lh.fusiform	ex
1329	25.9331 43.19938 33.78625	lh.fusiform	ex
1330	21.40705 45.4266 40.79996	lh.fusiform	ex
1331	27.31451 44.48094 33.33582	lh.fusiform	ex
1332	28.77356 44.6975 33.11636	lh.fusiform	ex
1333	32.11887 46.66552 32.41592	lh.fusiform	ex
1334	30.67774 39.34194 48.97836	lh.inferiortemporal	ex
1335	31.79554 33.07523 47.53081	lh.lateraloccipital	ex
1336	25.04352 32.20037 45.98481	lh.fusiform	ex
1337	26.62506 31.29862 45.56045	lh.lateraloccipital	ex
1338	23.6595 31.53219 45.70001	lh.lateraloccipital	ex
1339	24.57558 33.68926 47.37579	lh.lateraloccipital	ex
1340	49.67136 30.3273 40.97433	lh.fusiform	ex
1341	30.59265 32.31123 46.62723	lh.fusiform	ex
1342	30.19179 29.20573 45.57176	lh.lateraloccipital	ex
1343	22.2715 31.94752 43.7428	lh.fusiform	ex
1344	21.49571 32.87024 41.14929	lh.fusiform	ex
1345	23.01521 32.99492 37.8026	lh.fusiform	ex
1346	32.81089 44.90337 33.96663	lh.fusiform	ex
1347	26.99088 33.58762 35.34773	lh.fusiform	ex
1348	27.79945 33.97193 47.41535	lh.fusiform	ex
1349	29.16615 34.37978 47.87729	lh.fusiform	ex
1350	27.80706 32.08052 46.28861	lh.lateraloccipital	ex
1351	26.96713 34.9413 48.10004	lh.lateraloccipital	ex
1352	29.93754 32.53049 47.11713	lh.lateraloccipital	ex
1353	30.37316 35.30468 48.54889	lh.lateraloccipital	ex
1354	50.48195 33.99353 44.65094	lh.fusiform	ex
1355	51.91113 18.71345 48.3563	lh.lateraloccipital	ex
1356	62.30921 22.24326 55.02566	lh.pericalcarine	ex
1357	65.67691 40.78569 60.5996	lh.pericalcarine	ex
1358	67.83422 43.3127 65.25497	lh.precuneus	ex
1359	48.31053 30.19743 40.08578	lh.fusiform	ex
1360	47.58653 38.39672 44.09448	lh.fusiform	ex
1361	22.86935 50.93536 43.56644	lh.inferiortemporal	ex
1362	53.33142 67.72804 51.40257	lh.isthmuscingulate	ex
1363	56.78917 66.73045 51.93813	lh.isthmuscingulate	ex
1364	55.19512 67.47227 52.38589	lh.isthmuscingulate	ex
1365	61.77062 74.10213 60.62255	lh.isthmuscingulate	ex
1366	65.54487 76.08934 63.37143	lh.isthmuscingulate	ex
1367	68.34893 82.38697 59.78579	lh.isthmuscingulate	ex
1368	31.9809 32.46048 47.78537	lh.lateraloccipital	ex
1369	46.65417 43.00076 43.75112	lh.lingual	ex
1370	44.2905 45.8911 45.80372	lh.lingual	ex
1371	45.06096 49.15782 46.82442	lh.lingual	ex
1372	44.22928 53.74171 47.29026	lh.lingual	ex
1373	46.15459 58.14997 45.23121	lh.lingual	ex
1374	44.91563 57.50849 46.05834	lh.lingual	ex
1375	58.35296 69.85273 45.47757	lh.parahippocampal	ex
1376	57.74356 71.20732 43.92419	lh.parahippocampal	ex
1377	55.85785 71.09615 37.95961	lh.parahippocampal	ex
1378	54.27904 71.20638 33.90158	lh.parahippocampal	ex
1379	55.33788 71.95191 36.65683	lh.parahippocampal	ex
1380	54.79418 73.91734 32.6361	lh.parahippocampal	ex
1381	59.22128 76.13779 47.71838	lh.parahippocampal	ex
1382	25.0149 32.68192 45.64909	lh.fusiform	ex
1383	23.92025 31.75286 44.73729	lh.fusiform	ex
1384	26.05359 31.27405 45.26843	lh.fusiform	ex
1385	25.36787 34.10159 46.29529	lh.fusiform	ex
1386	23.04281 32.19811 44.78176	lh.fusiform	ex
1387	50.20785 31.87492 40.8973	lh.fusiform	ex
1388	50.68191 33.5278 42.8641	lh.fusiform	ex
1389	28.82336 32.55009 46.51284	lh.lateraloccipital	ex
1390	22.35181 33.4361 44.43918	lh.fusiform	ex
1391	47.11017 31.43427 39.14148	lh.fusiform	ex
1392	32.35876 45.69742 34.98862	lh.fusiform	ex
1393	32.63093 45.90122 35.75148	lh.fusiform	ex
1394	32.12652 45.84435 33.82793	lh.fusiform	ex
1395	56.45166 48.90866 42.95669	lh.lingual	ex
1396	55.23625 48.51028 42.05837	lh.lingual	ex
1397	25.00218 35.59786 35.52401	lh.fusiform	ex
1398	22.24489 34.66785 37.80616	lh.fusiform	ex
1399	37.6221 44.90443 34.2973	lh.fusiform	ex
1400	32.20261 49.07043 31.23718	lh.fusiform	ex
1401	60.87548 49.95906 48.28083	lh.lingual	ex
1402	49.92102 35.0297 44.45078	lh.lingual	ex
1403	28.36296 33.71624 47.28079	lh.fusiform	ex
1404	26.89765 34.20694 46.9957	lh.fusiform	ex
1405	29.8499 35.26373 48.28203	lh.lateraloccipital	ex
1406	27.19128 36.24091 47.3784	lh.fusiform	ex
1407	24.68476 35.60533 46.09391	lh.fusiform	ex
1408	22.39649 34.7569 43.95888	lh.fusiform	ex
1409	43.3374 32.61397 38.06955	lh.fusiform	ex
1410	21.37287 34.27844 40.59753	lh.fusiform	ex
1411	40.86663 43.03368 36.10129	lh.fusiform	ex
1412	30.61867 36.31652 48.98499	lh.fusiform	ex
1413	29.53567 37.51217 48.76925	lh.fusiform	ex
1414	24.58351 42.08228 58.93219	lh.inferiorparietal	ex
1415	31.24989 35.61713 48.68672	lh.lateraloccipital	ex
1416	49.29055 34.80607 45.77048	lh.lingual	ex
1417	50.02866 35.1111 43.74716	lh.lingual	ex
1418	49.72263 35.0304 40.9166	lh.fusiform	ex
1419	49.43781 36.5777 41.12091	lh.fusiform	ex
1420	29.48888 36.53707 48.52223	lh.fusiform	ex
1421	28.29557 37.02354 47.90358	lh.fusiform	ex
1422	30.29084 38.39585 48.81549	lh.fusiform	ex
1423	25.99274 37.08086 46.69203	lh.fusiform	ex
1424	49.68334 36.54618 42.83899	lh.fusiform	ex
1425	48.90389 38.09794 42.85273	lh.fusiform	ex
1426	49.15955 37.98324 39.52698	lh.fusiform	ex
1427	23.49693 35.95173 45.01197	lh.fusiform	ex
1428	21.67886 35.92708 42.58849	lh.inferiortemporal	ex
1429	21.37638 35.03267 38.88517	lh.fusiform	ex
1430	21.19949 35.67029 41.17639	lh.fusiform	ex
1431	49.56532 54.34958 37.48327	lh.fusiform	ex
1432	58.5157 31.58178 40.66676	lh.lingual	ex
1433	49.56842 41.90733 42.14569	lh.fusiform	ex
1434	56.4951 40.4515 59.4983	lh.lingual	ex
1435	53.7081 42.56164 47.06599	lh.lingual	ex
1436	55.78894 42.13202 57.5296	lh.lingual	ex
1437	53.74704 42.75039 46.77266	lh.lingual	ex
1438	48.20443 47.23096 45.06853	lh.lingual	ex
1439	59.72192 54.33642 49.02086	lh.lingual	ex
1440	46.81965 56.78875 45.18946	lh.lingual	ex
1441	22.02103 36.04049 36.48545	lh.fusiform	ex
1442	20.92534 36.52976 38.76387	lh.fusiform	ex
1443	52.51136 63.48392 37.1929	lh.parahippocampal	ex
1444	29.09753 38.88232 48.19683	lh.inferiortemporal	ex
1445	48.63623 39.52658 42.71473	lh.fusiform	ex
1446	23.37284 37.67658 44.33176	lh.fusiform	ex
1447	49.43773 39.36459 39.77632	lh.fusiform	ex
1448	20.97445 37.19522 40.14446	lh.fusiform	ex
1449	46.97108 38.36946 37.89334	lh.fusiform	ex
1450	47.50716 44.23319 37.73066	lh.fusiform	ex
1451	54.98859 31.34048 39.52589	lh.lingual	ex
1452	57.85215 39.16727 42.43449	lh.lingual	ex
1453	56.17325 44.56455 55.54134	lh.lingual	ex
1454	60.65676 46.85282 57.82909	lh.lingual	ex
1455	60.81746 45.69583 46.10379	lh.lingual	ex
1456	58.14046 47.15919 43.97877	lh.lingual	ex
1457	53.50055 49.0924 41.02921	lh.lingual	ex
1458	61.66616 52.08164 50.21006	lh.lingual	ex
1459	46.2431 53.81597 45.9279	lh.lingual	ex
1460	45.04679 55.7384 46.69613	lh.lingual	ex
1461	49.80073 37.90794 42.26224	lh.fusiform	ex
1462	48.82039 39.06357 43.16017	lh.fusiform	ex
1463	50.48579 36.02787 42.32989	lh.lingual	ex
1464	50.34464 39.28621 41.39867	lh.lingual	ex
1465	22.31008 35.58764 44.43309	lh.fusiform	ex
1466	23.22336 36.22023 45.39171	lh.fusiform	ex
1467	21.88504 36.68717 43.18111	lh.fusiform	ex
1468	21.67492 34.57592 44.59057	lh.inferiortemporal	ex
1469	22.32503 37.90253 42.94733	lh.inferiortemporal	ex
1470	21.17268 38.55596 40.53514	lh.fusiform	ex
1471	44.52977 62.98594 31.03502	lh.fusiform	ex
1472	23.01413 36.31376 35.52166	lh.fusiform	ex
1473	21.0329 37.1232 37.49135	lh.fusiform	ex
1474	20.64572 38.76244 37.48483	lh.fusiform	ex
1475	48.43692 40.07421 38.55797	lh.fusiform	ex
1476	54.97389 46.61422 41.96817	lh.lingual	ex
1477	22.75726 40.45187 42.20808	lh.fusiform	ex
1478	31.56031 43.19102 33.31402	lh.fusiform	ex
1479	22.74499 44.85392 33.42338	lh.fusiform	ex
1480	41.14091 45.68895 35.30263	lh.fusiform	ex
1481	25.97928 54.39533 27.89326	lh.fusiform	ex
1482	22.92575 43.68406 42.25514	lh.inferiortemporal	ex
1483	57.97902 49.18363 53.88664	lh.isthmuscingulate	ex
1484	62.27153 46.33646 48.29236	lh.lingual	ex
1485	61.83051 47.77116 47.94818	lh.lingual	ex
1486	60.43997 49.76498 47.01705	lh.lingual	ex
1487	31.37853 51.58327 30.20675	lh.fusiform	ex
1488	37.13378 52.79416 31.4759	lh.fusiform	ex
1489	32.32884 53.48375 29.91306	lh.fusiform	ex
1490	27.93267 37.63174 48.11356	lh.fusiform	ex
1491	49.36429 40.44184 42.29615	lh.lingual	ex
1492	22.79833 37.32084 44.13972	lh.fusiform	ex
1493	24.52213 36.68503 46.3623	lh.inferiortemporal	ex
1494	23.3676 38.55505 44.21156	lh.fusiform	ex
1495	21.47777 37.42092 41.98384	lh.inferiortemporal	ex
1496	49.08705 40.08978 41.22191	lh.fusiform	ex
1497	49.25408 41.84958 40.8805	lh.fusiform	ex
1498	68.81889 85.03247 52.29269	lh.isthmuscingulate	ex
1499	58.62941 70.23823 44.46149	lh.parahippocampal	ex
1500	22.0439 39.00648 41.92603	lh.fusiform	ex
1501	20.73639 39.52974 39.14804	lh.inferiortemporal	ex
1502	47.55499 41.34761 38.13102	lh.fusiform	ex
1503	21.10091 39.35554 36.16234	lh.fusiform	ex
1504	32.16988 37.30091 34.21545	lh.fusiform	ex
1505	22.86197 45.13511 42.03599	lh.inferiortemporal	ex
1506	24.55536 38.89864 45.25184	lh.fusiform	ex
1507	25.28485 38.12706 46.1506	lh.inferiortemporal	ex
1508	50.59517 42.7153 41.47367	lh.lingual	ex
1509	23.05417 40.0542 43.3955	lh.inferiortemporal	ex
1510	28.92467 40.35597 47.63522	lh.fusiform	ex
1511	23.88561 40.69629 43.43914	lh.fusiform	ex
1512	24.53214 42.20363 43.55608	lh.fusiform	ex
1513	22.4831 49.56617 42.28473	lh.fusiform	ex
1514	25.07344 50.87505 44.59839	lh.fusiform	ex
1515	24.08939 43.33362 43.59868	lh.inferiortemporal	ex
1516	24.36146 45.79715 43.32887	lh.inferiortemporal	ex
1517	21.17928 50.01209 41.37233	lh.inferiortemporal	ex
1518	21.96199 41.63486 40.83944	lh.fusiform	ex
1519	28.68553 42.27617 33.76233	lh.fusiform	ex
1520	23.57911 45.10693 42.57722	lh.fusiform	ex
1521	24.05276 50.3723 43.6824	lh.fusiform	ex
1522	32.87073 56.28279 29.72091	lh.fusiform	ex
1523	28.81559 59.92906 25.78951	lh.fusiform	ex
1524	26.8263 60.2564 24.91822	lh.fusiform	ex
1525	48.62357 60.0066 34.86899	lh.fusiform	ex
1526	29.71068 58.92748 26.85513	lh.fusiform	ex
1527	45.80438 65.20013 31.23828	lh.fusiform	ex
1528	29.73747 61.46569 25.37451	lh.fusiform	ex
1529	45.75262 60.12087 43.90718	lh.parahippocampal	ex
1530	49.26098 61.41728 39.90873	lh.parahippocampal	ex
1531	56.32506 65.29017 40.03996	lh.parahippocampal	ex
1532	54.4766 64.92882 38.08156	lh.parahippocampal	ex
1533	55.18711 74.12858 35.48504	lh.parahippocampal	ex
1534	62.62874 78.32655 49.76139	lh.parahippocampal	ex
1535	55.05482 41.90708 46.55037	lh.lingual	ex
1536	20.02474 42.57593 37.60013	lh.fusiform	ex
1537	20.12883 44.35185 38.37781	lh.fusiform	ex
1538	20.43483 44.2447 39.43756	lh.fusiform	ex
1539	19.16257 43.28663 36.60375	lh.fusiform	ex
1540	24.11806 46.19073 43.16711	lh.fusiform	ex
1541	22.11536 42.52012 41.49107	lh.inferiortemporal	ex
1542	25.26077 45.67353 44.11947	lh.inferiortemporal	ex
1543	22.61036 39.21549 35.26799	lh.fusiform	ex
1544	20.68629 40.79488 35.65863	lh.fusiform	ex
1545	31.16683 42.61943 48.70387	lh.fusiform	ex
1546	26.60253 45.60167 44.99203	lh.fusiform	ex
1547	23.86771 47.52948 43.24169	lh.fusiform	ex
1548	23.83434 48.79628 43.30732	lh.fusiform	ex
1549	25.25546 49.87745 44.84424	lh.fusiform	ex
1550	26.4923 46.13542 44.93642	lh.inferiortemporal	ex
1551	26.27828 47.22436 44.68423	lh.inferiortemporal	ex
1552	26.60141 47.51951 45.04281	lh.inferiortemporal	ex
1553	22.33898 52.51402 43.27816	lh.inferiortemporal	ex
1554	30.47448 41.58435 61.46012	lh.lateraloccipital	ex
1555	21.20624 47.21403 55.97253	lh.middletemporal	ex
1556	19.95771 48.99885 54.89131	lh.middletemporal	ex
1557	26.94237 36.77189 48.49494	lh.inferiortemporal	ex
1558	27.59628 39.15607 47.36162	lh.inferiortemporal	ex
1559	49.57082 42.99843 39.37286	lh.fusiform	ex
1560	48.25264 43.17151 43.02334	lh.fusiform	ex
1561	50.10741 44.21885 41.19545	lh.fusiform	ex
1562	48.76573 45.37089 43.06796	lh.fusiform	ex
1563	20.81233 41.16326 39.17029	lh.inferiortemporal	ex
1564	48.39033 42.81656 38.41175	lh.fusiform	ex
1565	58.54771 49.75235 44.74472	lh.lingual	ex
1566	64.29473 37.2875 44.97466	lh.lingual	ex
1567	66.40824 46.34367 54.39339	lh.lingual	ex
1568	61.94597 44.81044 47.33453	lh.lingual	ex
1569	59.61975 50.2775 54.31636	lh.lingual	ex
1570	59.59363 57.63098 46.17549	lh.parahippocampal	ex
1571	21.31432 44.3204 40.20396	lh.inferiortemporal	ex
1572	19.76137 42.2573 35.87476	lh.fusiform	ex
1573	23.80274 43.34043 42.58181	lh.fusiform	ex
1574	20.68697 41.27576 39.3309	lh.fusiform	ex
1575	19.75578 40.63153 37.79284	lh.fusiform	ex
1576	21.12866 39.79828 40.23154	lh.inferiortemporal	ex
1577	21.07726 42.7893 39.9095	lh.inferiortemporal	ex
1578	19.63125 38.77643 37.97511	lh.inferiortemporal	ex
1579	19.14537 41.46716 36.52318	lh.inferiortemporal	ex
1580	50.08746 44.39031 39.89115	lh.fusiform	ex
1581	26.17514 62.00687 24.05956	lh.fusiform	ex
1582	53.87982 67.92681 50.6178	lh.isthmuscingulate	ex
1583	47.94595 61.57713 40.68863	lh.parahippocampal	ex
1584	57.29174 63.96463 40.64699	lh.parahippocampal	ex
1585	54.93996 69.39726 49.12289	lh.parahippocampal	ex
1586	51.23901 63.57296 36.35702	lh.parahippocampal	ex
1587	56.79844 66.82105 39.69774	lh.parahippocampal	ex
1588	54.00141 73.7656 31.46414	lh.parahippocampal	ex
1589	68.91539 87.01017 51.77212	lh.medialorbitofrontal	ex
1590	58.19106 65.0737 41.75565	lh.parahippocampal	ex
1591	56.89905 69.9754 47.1218	lh.parahippocampal	ex
1592	54.42854 70.7472 35.46291	lh.parahippocampal	ex
1593	53.32471 69.4037 49.34694	lh.parahippocampal	ex
1594	49.73548 69.31908 49.88751	lh.parahippocampal	ex
1595	35.52288 46.34936 34.89548	lh.fusiform	ex
1596	19.62028 45.89039 37.64866	lh.fusiform	ex
1597	19.38183 46.41266 38.37975	lh.fusiform	ex
1598	19.56559 44.65063 38.04041	lh.inferiortemporal	ex
1599	22.45437 47.92505 42.22823	lh.inferiortemporal	ex
1600	27.41783 43.32257 34.03155	lh.fusiform	ex
1601	29.62485 50.92048 29.99998	lh.fusiform	ex
1602	28.85358 51.90727 29.81976	lh.fusiform	ex
1603	26.86224 53.29672 28.98401	lh.fusiform	ex
1604	49.97124 45.68706 42.15163	lh.fusiform	ex
1605	55.32767 54.83086 41.49322	lh.lingual	ex
1606	54.57384 55.74564 40.64775	lh.lingual	ex
1607	43.23886 46.66921 36.0493	lh.fusiform	ex
1608	43.15326 51.31357 35.24044	lh.fusiform	ex
1609	45.22845 58.47944 33.36582	lh.fusiform	ex
1610	52.05775 69.44514 32.79368	lh.parahippocampal	ex
1611	24.97572 44.67789 33.51539	lh.fusiform	ex
1612	24.69945 47.99446 31.89109	lh.fusiform	ex
1613	24.30324 50.75876 32.37371	lh.fusiform	ex
1614	25.20276 49.96072 31.34431	lh.fusiform	ex
1615	24.44464 52.09973 32.97127	lh.fusiform	ex
1616	26.465 50.28076 30.43779	lh.fusiform	ex
1617	23.1535 53.28815 37.96739	lh.fusiform	ex
1618	22.41751 52.27985 39.30295	lh.fusiform	ex
1619	23.54348 53.15924 36.02368	lh.fusiform	ex
1620	23.89179 54.34624 40.85248	lh.fusiform	ex
1621	23.93491 54.34959 39.13272	lh.fusiform	ex
1622	19.87978 50.64703 38.92394	lh.fusiform	ex
1623	20.73538 51.64115 39.35239	lh.fusiform	ex
1624	24.46354 54.92175 36.21364	lh.fusiform	ex
1625	21.9712 51.57015 35.5919	lh.fusiform	ex
1626	27.06587 51.52988 30.38412	lh.fusiform	ex
1627	21.61029 52.5227 38.18083	lh.fusiform	ex
1628	24.51627 53.01105 32.27144	lh.fusiform	ex
1629	22.34519 58.06921 33.88947	lh.fusiform	ex
1630	23.68296 55.0466 33.95119	lh.fusiform	ex
1631	23.83318 53.97994 29.77719	lh.fusiform	ex
1632	24.37897 54.6183 28.30319	lh.fusiform	ex
1633	24.3431 55.67574 35.37998	lh.fusiform	ex
1634	23.45962 58.62555 36.32505	lh.fusiform	ex
1635	21.87383 60.38303 33.70671	lh.fusiform	ex
1636	17.71076 49.68884 30.15952	lh.inferiortemporal	ex
1637	19.38447 49.97381 30.02381	lh.inferiortemporal	ex
1638	21.29948 50.05836 34.08718	lh.inferiortemporal	ex
1639	20.46751 51.23802 29.76466	lh.inferiortemporal	ex
1640	19.80167 50.39972 37.50171	lh.inferiortemporal	ex
1641	21.1777 51.48262 37.03302	lh.inferiortemporal	ex
1642	25.40327 56.65233 40.35216	lh.inferiortemporal	ex
1643	24.47384 55.59687 38.08273	lh.inferiortemporal	ex
1644	25.13158 56.87431 38.59489	lh.inferiortemporal	ex
1645	22.62227 52.76765 31.82832	lh.inferiortemporal	ex
1646	22.33237 54.15949 30.44501	lh.inferiortemporal	ex
1647	22.69468 53.66627 38.88088	lh.inferiortemporal	ex
1648	23.60646 54.90976 36.42151	lh.inferiortemporal	ex
1649	26.21741 57.91464 40.58074	lh.inferiortemporal	ex
1650	23.63235 54.85631 37.97876	lh.inferiortemporal	ex
1651	24.50188 56.5992 38.64937	lh.inferiortemporal	ex
1652	23.44735 56.04497 35.07995	lh.inferiortemporal	ex
1653	23.15415 57.24193 35.14165	lh.inferiortemporal	ex
1654	22.12257 59.30703 34.69167	lh.inferiortemporal	ex
1655	22.35602 59.88549 35.59437	lh.inferiortemporal	ex
1656	44.1798 46.87417 45.83904	lh.fusiform	ex
1657	44.17589 48.50404 46.43411	lh.fusiform	ex
1658	49.99397 67.4096 49.53385	lh.isthmuscingulate	ex
1659	22.00683 45.79352 41.15933	lh.fusiform	ex
1660	35.41285 47.27308 35.92316	lh.fusiform	ex
1661	36.93273 48.35476 36.25662	lh.fusiform	ex
1662	35.35256 47.55179 35.62619	lh.fusiform	ex
1663	21.31483 47.39031 40.81021	lh.inferiortemporal	ex
1664	18.56762 43.89741 34.99508	lh.inferiortemporal	ex
1665	50.20845 45.65113 39.57085	lh.fusiform	ex
1666	44.77744 46.138 36.55497	lh.fusiform	ex
1667	42.51138 45.49889 35.99788	lh.fusiform	ex
1668	49.55445 59.19365 35.89122	lh.fusiform	ex
1669	41.26437 60.67468 30.38713	lh.fusiform	ex
1670	52.50236 65.30529 35.35601	lh.parahippocampal	ex
1671	36.61672 59.04477 29.49779	lh.fusiform	ex
1672	38.14001 59.1157 29.75606	lh.fusiform	ex
1673	50.42335 65.55776 34.03146	lh.parahippocampal	ex
1674	52.16194 68.0819 33.55909	lh.parahippocampal	ex
1675	37.25996 46.3429 34.62087	lh.fusiform	ex
1676	22.43814 46.75344 33.27777	lh.fusiform	ex
1677	20.67793 45.88054 33.99112	lh.fusiform	ex
1678	19.8383 45.27935 34.89808	lh.fusiform	ex
1679	22.70152 51.14219 42.65971	lh.fusiform	ex
1680	21.25085 46.87885 40.91683	lh.inferiortemporal	ex
1681	48.04192 46.3954 43.62029	lh.lingual	ex
1682	50.40479 46.70166 41.12323	lh.fusiform	ex
1683	21.77918 49.17062 41.44	lh.fusiform	ex
1684	51.9987 25.5753 38.18355	lh.lingual	ex
1685	66.62918 40.51431 50.48978	lh.lingual	ex
1686	67.3247 40.96503 51.84064	lh.lingual	ex
1687	65.30226 41.93026 50.64287	lh.lingual	ex
1688	60.01856 44.78433 45.27036	lh.lingual	ex
1689	58.82231 48.25465 44.71256	lh.lingual	ex
1690	37.35242 56.33123 30.72329	lh.fusiform	ex
1691	38.1946 47.73419 35.25202	lh.fusiform	ex
1692	19.40592 46.39036 36.08433	lh.fusiform	ex
1693	20.11378 47.45571 39.12457	lh.fusiform	ex
1694	19.85673 48.18668 35.84543	lh.fusiform	ex
1695	21.04166 47.16597 33.87667	lh.fusiform	ex
1696	44.67583 47.80089 45.56362	lh.fusiform	ex
1697	30.70858 37.88289 61.30393	lh.lateraloccipital	ex
1698	45.74407 47.46993 44.7618	lh.fusiform	ex
1699	47.01665 48.64184 44.62074	lh.fusiform	ex
1700	20.09383 47.46009 39.89375	lh.fusiform	ex
1701	20.25631 48.98829 40.22477	lh.inferiortemporal	ex
1702	18.99871 46.79543 37.282	lh.fusiform	ex
1703	50.42868 48.23629 41.35841	lh.fusiform	ex
1704	20.23497 49.27777 38.90977	lh.fusiform	ex
1705	19.35359 48.35541 37.17631	lh.fusiform	ex
1706	18.98071 46.41283 35.58944	lh.inferiortemporal	ex
1707	53.13282 64.48481 36.44216	lh.parahippocampal	ex
1708	53.26421 67.82822 34.61733	lh.parahippocampal	ex
1709	39.54782 48.16633 35.016	lh.fusiform	ex
1710	40.20286 49.694 35.38164	lh.fusiform	ex
1711	23.22268 47.80444 32.97426	lh.fusiform	ex
1712	20.6518 48.36109 34.54359	lh.fusiform	ex
1713	22.33253 53.88134 40.74332	lh.inferiortemporal	ex
1714	21.7296 60.15386 34.432	lh.inferiortemporal	ex
1715	48.33162 48.29708 43.93566	lh.fusiform	ex
1716	48.8713 50.02556 43.65312	lh.lingual	ex
1717	46.69188 50.18179 44.94257	lh.fusiform	ex
